id	author	quote
25374	Marianne Faithfull	I was anorexic in the '60s and '70s, although it wasn't called anorexia then. I thought people would be nicer to me if I looked very small and delicate, so food wasn't high on my agenda. But it is now.
25375	Marianne Faithfull	All I can say is I've been lucky with my body. Well done, little body. I praise it and say, 'You're very good.'
25376	Marianne Faithfull	I haven't got purity, and I don't think I ever did. I have always been, even as a child, a very decadent little person.
25377	Marianne Faithfull	I live a very nice life. I have a wonderful time. But it's not lived drawing on a full level. I'm relaxed, cool, and enjoying it.
25378	Marianne Faithfull	I'm a Capricorn, and they flower late.
25379	Marianne Faithfull	I'm having a great life, and I want to go on having one.
25380	Marianne Faithfull	The only time I ever really consider retiring is when I get fed up with the press. Which is often.
25381	Marianne Faithfull	Working with David Bowie was very interesting, but I couldn't surrender to it. I should have let him produce a record for me, but I'm very perverse in some ways. He's brilliant, but the entourage were rather daunting.
25382	Marianne Faithfull	My story is really an affirmation of my strength and my luck. To live with a great artist like Ted Hughes or Mick Jagger is a very, very destructive role for a woman trying to be herself. In fact, it can't be done.
25383	Marianne Faithfull	There are so many myths out there about Marianne Faithfull, I had to, um, detach. But I can turn it on because Marianne Faithfull is really an attitude, you know.
25384	Marianne Faithfull	Sometimes you just have to get a shock to grow up and wake up, and I've had lots of shocks because it's as though I don't learn the lessons, so something new comes and hits me.
25385	Marianne Faithfull	The food that's never let me down in life is porridge, especially with milk and maple syrup, which is delicious. Paris isn't a porridge place, but I can buy it in London when I'm there and bring it back with me.
25386	Marianne Faithfull	France has been very good for me. It has given me a very worldly-cool attitude.
25387	Marianne Faithfull	To be diagnosed with cancer was a frightening thing, and my first reaction was sheer panic, but I was really fortunate that the cancer was caught at such an early stage that I didn't need chemo or radiotherapy. But I know that cancer is a chronic condition, and once you've had it, you're on the list, because it can come back.
25388	Marianne Faithfull	I focus on the individual and not seeing this great big monster, 'the press.'
25389	Marianne Faithfull	I never trusted anybody at all. I don't know why it was so hard, I just didn't.
25390	Marianne Faithfull	I come from a very left wing Socialist family, anti-war and anti-empire.
25391	Marianne Faithfull	I do yoga. I do tai chi. I do a lot to keep my body and my spirit together so I can work.
25392	Marianne Faithfull	I have always been attracted to the bleaker aspects of life. I love drama.
25399	Marianne Williamson	Forgiveness is not always easy. At times, it feels more painful than the wound we suffered, to forgive the one that inflicted it. And yet, there is no peace without forgiveness.
25400	Marianne Williamson	Our deepest fear is not that we are inadequate. Our deepest fear is that we are powerful beyond measure. It is our Light, not our Darkness, that most frightens us.
25401	Marianne Williamson	Relationships are eternal. The 'separation' is another chapter in the relationship. Often, letting go of the old form of the relationship becomes a lesson in pure love much deeper than any would have learned had the couple stayed together.
25402	Marianne Williamson	Miracles occur naturally as expressions of love. The real miracle is the love that inspires them. In this sense everything that comes from love is a miracle.
25403	Marianne Williamson	The new midlife is where you realize that even your failures make you more beautiful and are turned spiritually into success if you became a better person because of them. You became a more humble person. You became a more merciful and compassionate person.
25404	Marianne Williamson	Old Newtonian physics claimed that things have an objective reality separate from our perception of them. Quantum physics, and particularly Heisenberg's Uncertainty Principle, reveal that, as our perception of an object changes, the object itself literally changes.
25405	Marianne Williamson	We ask ourselves, 'Who am I to be brilliant, gorgeous, talented, fabulous?' Actually, who are you not to be?
25406	Marianne Williamson	Just as you wouldn't leave the house without taking a shower, you shouldn't start the day without at least 10 minutes of sacred practice: prayer, meditation, inspirational reading.
25407	Marianne Williamson	Nature is infinitely creative. It is always producing the possibility of new beginnings.
25408	Marianne Williamson	Ironically, it is when we identify with our spirits rather than our bodies that we are most powerful on the material plane. Our overidentification with the world does not give us power within the world so much as it diminishes our power here. It makes us frightened and nervous and full of anxiety.
25409	Marianne Williamson	Self-awareness is not self-centeredness, and spirituality is not narcissism. 'Know thyself' is not a narcissistic pursuit.
25410	Marianne Williamson	The Founders didn't mention political parties when they wrote the Constitution, and George Washington in essence warned us against them in his Farewell Address.
25411	Marianne Williamson	Love is what we were born with. Fear is what we learned here.
25412	Marianne Williamson	As we let our light shine, we unconsciously give other people permission to do the same. As we are liberated from our own fear, our presence actually liberates others.
25413	Marianne Williamson	We may have bad weather in Ireland, but the sun shines in the hearts of the people and that keeps us all warm.
25414	Marianne Williamson	Personal transformation can and does have global effects. As we go, so goes the world, for the world is us. The revolution that will save the world is ultimately a personal one.
25415	Marianne Williamson	As someone who has faced as much disappointment as most people, I've come to trust not that events will always unfold exactly as I want, but that I will be fine either way.
25416	Marianne Williamson	Dear God, Please send to me the spirit of Your peace. Then send, dear Lord, the spirit of peace from me to all the world. Amen.
25417	Marianne Williamson	The top of one mountain is always the bottom of another.
25418	Marianne Williamson	Joy is what happens to us when we allow ourselves to recognize how good things really are.
25419	Marianne Williamson	In every advanced mammalian species that survives and thrives, a common anthropological characteristic is the fierce behavior of the adult female of the species when she senses a threat to her cubs. The lioness, the tigress and the mama bear are all examples.
25420	Marianne Williamson	The only work that will ultimately bring any good to any of us is the work of contributing to the healing of the world.
25421	Marianne Williamson	Anytime you try to be a loving person, you're doing your part to save the world.
25422	Marianne Williamson	One day I looked at something in myself that I had been avoiding because it was too painful. Yet once I did, I had an unexpected surprise. Rather than self-hatred, I was flooded with compassion for myself because I realized the pain necessary to develop that coping mechanism to begin with.
25423	Marianne Williamson	Maturity includes the recognition that no one is going to see anything in us that we don't see in ourselves. Stop waiting for a producer. Produce yourself.
25459	Marilyn Hacker	The ambiguities of language, both in terms of vocabulary and syntax, are fascinating: how important connotation is, what is lost and what is gained in the linguistic transition.
25460	Marilyn Hacker	Good writing gives energy, whatever it is about.
25461	Marilyn Hacker	Everyone thinks they're going to write one book of poems or one novel.
25462	Marilyn Hacker	Paris is a wonderful city. I can't say I belong to an especially anglophone community.
25463	Marilyn Hacker	You are almost not free, if you are teaching a group of graduate students, to become friends with one of them. I don't mean anything erotically charged, just a friendship.
25464	Marilyn Hacker	Clearly, once the student is no longer a student the possibilities of relationship are enlarged.
25465	Marilyn Hacker	Translation is an interestingly different way to be involved both with poetry and with the language that I've found myself living in much of the time. I think the two feed each other.
25466	Marilyn Hacker	I don't know whether a poem has be there to help to develop something. I think it's there for itself, for what the reader finds in it.
25467	Marilyn Hacker	I worked at all kinds of jobs, mostly commercial editing.
25468	Marilyn Hacker	The pull between sound and syntax creates a kind of musical tension in the language that interests me.
25469	Marilyn Hacker	My mother was told she couldn't go to medical school because she was a woman and a Jew. So she became a teacher in the New York City public school system.
25470	Marilyn Hacker	Of the individual poems, some are more lyric and some are more descriptive or narrative. Each poem is fixed in a moment. All those moments written or read together take on the movement and architecture of a narrative.
25471	Marilyn Hacker	There is a way in which all writing is connected. In a second language, for example, a workshop can liberate the students' use of the vocabulary they're acquiring.
25472	Marilyn Hacker	The pleasure that I take in writing gets me interested in writing a poem. It's not a statement about what I think anybody else should be doing. For me, it's an interesting tension between interior and exterior.
25473	Marilyn Hacker	We sometimes received - and I would read - 200 manuscripts a week. Some of them were wonderful, some were terrible; most were mediocre. It was like the gifts of the good and bad fairies.
25474	Marilyn Hacker	When you translate poetry in particular, you're obliged to look at how the writer with whom you're working puts together words, sentences, phrases, the triple tension between the line of verse, the syntax and the sentence.
25475	Marilyn Hacker	The woman poet must be either a sexless, reclusive eccentric, with nothing to say specifically to women, or a brilliant, tragic, tortured suicide.
25476	Marilyn Hacker	The phenomenon of university creative writing programs doesn't exist in France. The whole idea is regarded as a novelty, or an oddity.
25477	Marilyn Hacker	As a teacher you are more or less obliged to pay the same amount of attention to everything. That can wear you down.
25478	Marilyn Hacker	Community means people spending time together here, and I don't think there's really that.
25479	Marilyn Hacker	I don't think it's by accident that I was first attracted to translating two French women poets.
25480	Marilyn Hacker	I think there is something about coming to a city to work that puts you in touch with it in a different way.
25481	Marilyn Hacker	There is something very satisfactory about being in the middle of something.
25482	Marilyn Hacker	I have experienced healing through other writers' poetry, but there's no way I can sit down to write in the hope a poem will have healing potential. If I do, I'll write a bad poem.
25483	Marilyn Hacker	I've been an inveterate reader of literary magazines since I was a teenager. There are always discoveries. You're sitting in your easy chair, reading; you realize you've read a story or a group of poems four times, and you know, Yes, I want to go farther with this writer.
25484	Marilyn Manson	Music is the strongest form of magic.
25485	Marilyn Manson	All the seven deadly sins are man's true nature. To be greedy. To be hateful. To have lust. Of course, you have to control them, but if you're made to feel guilty for being human, then you're going to be trapped in a never-ending sin-and-repent cycle that you can't escape from.
25486	Marilyn Manson	In any story, the villain is the catalyst. The hero's not a person who will bend the rules or show the cracks in his armor. He's one-dimensional intentionally, but the villain is the person who owns up to what he is and stands by it.
25487	Marilyn Manson	Don't ever empty the bucket of mystery. Never let people define what you do. It's not about zigging when you should zag. It's not about doing something unprecedented and unpredictable. It's just about never being a word, or something that is not in the process of transformation.
25488	Marilyn Manson	I care about the people I know and love the most, but I also care about what the people I don't know think in the sense that I want them to think and understand me in a certain way. I don't base my life around either one, and I don't change the way I live to please either set of people, but I do care.
25489	Marilyn Manson	When you're taught to love everyone, to love your enemies, then what value does that place on love?
25490	Marilyn Manson	Marilyn Monroe wasn't even her real name, Charles Manson isn't his real name, and now, I'm taking that to be my real name. But what's real? You can't find the truth, you just pick the lie you like the best.
25491	Marilyn Manson	If Satan wasn't around, churches would go out of business.
25492	Marilyn Manson	Everything I was afraid of when I was growing up, I've become. I've taken on my nightmares, like the devil and the end of the world, and I've become those things.
25493	Marilyn Manson	Growing up going to Christian school and the concept that you're born a sinner and you don't really have a choice to change who you are has been hammered into my head and created the entire reason why I made art and made a band and made records called 'Antichrist Superstar.'
25494	Marilyn Manson	When all of your wishes are granted, many of your dreams will be destroyed.
25495	Marilyn Manson	We live in a society of victimization, where people are much more comfortable being victimized than actually standing up for themselves.
25496	Marilyn Manson	Yes, I'm reckless and sometime express no concern for my own well being, and I express a misanthropic view of the world, but to have an opinion, you can't be a nihilist.
25497	Marilyn Manson	Sometimes I wonder if I'm a character being written, or if I'm writing myself.
25498	Marilyn Manson	When I was stalking my special lady friend on MySpace, people would always say, 'Is this really Marilyn Manson or some kind of psycho?' And I'm like, 'Both.'
25499	Marilyn Manson	I am drawn to women who are independent and creative, which is problematic because it's a struggle, a competition of careers. There's jealousy.
25500	Marilyn Manson	There's no reason to change what you are, but if you're not being you, then you need to acknowledge that.
25501	Marilyn Manson	Leave me in a room with some crayons and I'll draw on the wall.
25502	Marilyn Manson	Finding someone who's willing to drown with you creates a situation where you no longer want to drown.
25503	Marilyn Manson	To admit you want to have a comeback means you have to admit you weren't what you were supposed to be. You dropped below your own standard.
25504	Marilyn Manson	The burden of originality is one that most people don't want to accept. They'd rather sit in front of the TV and let that tell them what they're supposed to like, what they're supposed to buy, and what they're supposed to laugh at.
25505	Marilyn Manson	I don't want to feel like I've matured. That's a stupid word that I never want to use.
25506	Marilyn Manson	I don't say things to be offensive; I say things because they're funny to me. It amuses me.
25507	Marilyn Manson	Times have not become more violent. They have just become more televised.
25508	Marilyn Manson	I'm absolutely not looking for someone who agrees with me about everything or someone who wants to please me by believing what I believe.
25509	Marilyn Monroe	I'm selfish, impatient, and a little insecure. I make mistakes, I'm out of control, and at times hard to handle. But if you can't handle me at my worst, then you sure as hell don't deserve me at my best.
25510	Marilyn Monroe	Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring.
25511	Marilyn Monroe	I am good, but not an angel. I do sin, but I am not the devil. I am just a small girl in a big world trying to find someone to love.
25512	Marilyn Monroe	Give a girl the right shoes, and she can conquer the world.
25513	Marilyn Monroe	Success makes so many people hate you. I wish it wasn't that way. It would be wonderful to enjoy success without seeing envy in the eyes of those around you.
25514	Marilyn Monroe	The real lover is the man who can thrill you just by touching your head or smiling into your eyes - or just by staring into space.
25515	Marilyn Monroe	It's better to be unhappy alone than unhappy with someone - so far.
25516	Marilyn Monroe	Experts on romance say for a happy marriage there has to be more than a passionate love. For a lasting union, they insist, there must be a genuine liking for each other. Which, in my book, is a good definition for friendship.
25517	Marilyn Monroe	I am trying to find myself. Sometimes that's not easy.
25518	Marilyn Monroe	We are all of us stars, and we deserve to twinkle.
25519	Marilyn Monroe	If you can make a girl laugh, you can make her do anything.
25520	Marilyn Monroe	Sex is a part of nature. I go along with nature.
25521	Marilyn Monroe	Naturally, there are times when every woman likes to be flattered... to feel she is the most important thing in someone's world. Only a man can paint this picture.
25522	Marilyn Monroe	A smart girl leaves before she is left.
25523	Marilyn Monroe	Fear is stupid. So are regrets.
25524	Marilyn Monroe	I restore myself when I'm alone.
25525	Marilyn Monroe	A woman knows by intuition, or instinct, what is best for herself.
25526	Marilyn Monroe	I have feelings too. I am still human. All I want is to be loved, for myself and for my talent.
25527	Marilyn Monroe	There is a need for aloneness, which I don't think most people realise for an actor. It's almost having certain kinds of secrets for yourself that you'll let the whole world in on only for a moment, when you're acting. But everybody is always tugging at you. They'd all like sort of a chunk of you.
25528	Marilyn Monroe	A strong man doesn't have to be dominant toward a woman. He doesn't match his strength against a woman weak with love for him. He matches it against the world.
25529	Marilyn Monroe	Sometimes I've been to a party where no one spoke to me for a whole evening. The men, frightened by their wives or sweeties, would give me a wide berth. And the ladies would gang up in a corner to discuss my dangerous character.
25530	Marilyn Monroe	We should all start to live before we get too old.
25531	Marilyn Monroe	The nicest thing for me is sleep, then at least I can dream.
25532	Marilyn Monroe	I used to think as I looked out on the Hollywood night, 'There must be thousands of girls sitting alone like me dreaming of being a movie star.' But I'm not going to worry about them. I'm dreaming the hardest.
25533	Marilyn Monroe	I don't know who invented high heels, but all women owe him a lot.
25543	Marina Abramovic	Your ego can become an obstacle to your work. If you start believing in your greatness, it is the death of your creativity.
25544	Marina Abramovic	You see, what is my purpose of performance artist is to stage certain difficulties and stage the fear the primordial fear of pain, of dying, all of which we have in our lives, and then stage them in front of audience and go through them and tell the audience, 'I'm your mirror; if I can do this in my life, you can do it in yours.'
25545	Marina Abramovic	When I was 14, I thought I looked terrible. I wore these typical Slavic shoes with metal bottoms so you could always hear me coming and this really ugly princess skirt and blouse with the top button closed. I had a boy haircut, a baby face covered with pimples, and a really big nose.
25546	Marina Abramovic	We are actually living in a million parallel realities every single minute.
25547	Marina Abramovic	I believe so much in the power of performance I don't want to convince people. I want them to experience it and come away convinced on their own.
25548	Marina Abramovic	We always project into the future or reflect in the past, but we are so little in the present.
25549	Marina Abramovic	I was friends with Susan Sontag the last four years of her life. She had this amazing charisma and so much energy, but she had a sad little funeral in Montparnasse in Paris. It was rainy. It was all wrong. And I was thinking, 'God, she loved life so much.'
25550	Marina Abramovic	I notice if I'm too fat or if I'm too ugly or there's skin hanging or whatever. When my clothes start not fitting, I get really self-conscious about what I eat.
25551	Marina Abramovic	The big problem of our modern society is that we feel that we are separated from the nature. But it's just the opposite. We are interrelated and our DNA is the same. And only when human beings understand that, the nature will not be obstacle.
25552	Marina Abramovic	Happiness is such a good state, it doesn't need to be creative. You're not creative from happiness, you're just happy. You're creative when you're miserable and depressed. You find the key to transform things. Happiness does not need to transform.
25553	Marina Abramovic	Today, our attention is less than the television advertisement. We're looking at six or seven problems constantly. We're living in the disturbed societies of cities. I think modern technology is one of the worst things human beings have invented.
25554	Marina Abramovic	The function of the artist in a disturbed society is to give awareness of the universe, to ask the right questions, and to elevate the mind.
