id	author	quote
20629	John Nelson Darby	I had always owned them to be the Word of God... the careful reading of the Acts afforded me a practical picture of the early church; which made me feel deeply the contrast with its actual present state; though still, as ever beloved by God.
20630	John Nelson Darby	Nothing is more prominently brought forward in the New Testament than the second coming of the Lord Jesus Christ.
20631	John Nelson Darby	God is sufficient in all ages for His church.
20632	John Nelson Darby	Christ preferred the poor; ever since I have been converted so have I.
20633	John Nelson Darby	But the more we search the Scriptures, the more we perceive, in this doctrine, the fundamental truth of the gospel - that truth which gives to redemption its character, and to all other truths their real power.
20634	John Nelson Darby	Among the children of God, it was they who were most able to rightly divide the word of truth.
20635	John Nelson Darby	I add, that those who are bent on restoring the whole church ought to be well instructed in the word, and to abstain from doing anything under the pretext of simplicity.
20636	John Nelson Darby	By one Spirit we are all baptised into one body.
20637	John Nelson Darby	After deep exercise of soul I was brought by grace to feel I could entirely.
20638	John Nelson Darby	Every Christian will allow that sin is an evil, and that it is our duty not to commit sin.
20639	John Nelson Darby	If real churches exist, such persons are not called on to make them.
20640	John Nelson Darby	Let those who like society better have it.
20641	John Nelson Darby	The cross is the centre of all this in every respect.
20642	John Nelson Darby	The Reformation did not directly touch the question of the true character of God's church.
20643	John Nelson Darby	Jude has a very different character. It is not the cradle of Christianity, or of the assembly on earth: it is its decay and its death here below. It does not keep its first estate.
20644	John Nelson Darby	Some respected and beloved brethren insist that the forming and organising of churches is, according to God's will, the only means of finding blessing in the midst of that confusion which is acknowledged to exist.
20645	John Nelson Darby	During my solitude, conflicting thoughts increased; but much exercise of soul had the effect of causing the scriptures to gain complete ascendancy over me.
20646	John Nelson Darby	I go farther, and say, that it is plainly our duty to desire pastors and teachers to take the care of such congregations, and that God did raise up such in the church as we see it in the word.
20647	John Nelson Darby	I know that those who esteem these little organised associations to be the churches of God, see nothing but mere meetings of men in every other gathering of God's children.
20692	John Steinbeck	A journey is a person in itself; no two are alike. And all plans, safeguards, policing, and coercion are fruitless. We find that after years of struggle that we do not take a trip; a trip takes us.
20693	John Steinbeck	It has always seemed strange to me... the things we admire in men, kindness and generosity, openness, honesty, understanding and feeling, are the concomitants of failure in our system. And those traits we detest, sharpness, greed, acquisitiveness, meanness, egotism and self-interest, are the traits of success. And while men admire the quality of the first they love the produce of the second.
20694	John Steinbeck	I have come to believe that a great teacher is a great artist and that there are as few as there are any other great artists. Teaching might even be the greatest of the arts since the medium is the human mind and spirit.
20695	John Steinbeck	It is a common experience that a problem difficult at night is resolved in the morning after the committee of sleep has worked on it.
20696	John Steinbeck	A sad soul can kill quicker than a germ.
20697	John Steinbeck	You know how advice is. You only want it if it agrees with what you wanted to do anyway.
20698	John Steinbeck	Many a trip continues long after movement in time and space have ceased.
20699	John Steinbeck	Power does not corrupt. Fear corrupts... perhaps the fear of a loss of power.
20700	John Steinbeck	Ideas are like rabbits. You get a couple and learn how to handle them, and pretty soon you have a dozen.
20701	John Steinbeck	If you're in trouble, or hurt or need - go to the poor people. They're the only ones that'll help - the only ones.
20702	John Steinbeck	One can find so many pains when the rain is falling.
20703	John Steinbeck	I am impelled, not to squeak like a grateful and apologetic mouse, but to roar like a lion out of pride in my profession.
20704	John Steinbeck	In utter loneliness a writer tries to explain the inexplicable.
20705	John Steinbeck	The discipline of the written word punishes both stupidity and dishonesty.
20706	John Steinbeck	Man is the only kind of varmint sets his own trap, baits it, then steps in it.
20707	John Steinbeck	Where does discontent start? You are warm enough, but you shiver. You are fed, yet hunger gnaws you. You have been loved, but your yearning wanders in new fields. And to prod all these there's time, the Bastard Time.
20708	John Steinbeck	Men do change, and change comes like a little wind that ruffles the curtains at dawn, and it comes like the stealthy perfume of wildflowers hidden in the grass.
20709	John Steinbeck	It seems to me that if you or I must choose between two courses of thought or action, we should remember our dying and try so to live that our death brings no pleasure on the world.
20710	John Steinbeck	No man really knows about other human beings. The best he can do is to suppose that they are like himself.
20711	John Steinbeck	Time is the only critic without ambition.
20712	John Steinbeck	I've seen a look in dogs' eyes, a quickly vanishing look of amazed contempt, and I am convinced that basically dogs think humans are nuts.
20713	John Steinbeck	Man, unlike anything organic or inorganic in the universe, grows beyond his work, walks up the stairs of his concepts, emerges ahead of his accomplishments.
20714	John Steinbeck	In the souls of the people the grapes of wrath are filling and growing heavy, growing heavy for the vintage.
20715	John Steinbeck	So in our pride we ordered for breakfast an omelet, toast and coffee and what has just arrived is a tomato salad with onions, a dish of pickles, a big slice of watermelon and two bottles of cream soda.
20716	John Steinbeck	These words dropped into my childish mind as if you should accidentally drop a ring into a deep well. I did not think of them much at the time, but there came a day in my life when the ring was fished up out of the well, good as new.
20758	John Wayne	Tomorrow is the most important thing in life. Comes into us at midnight very clean. It's perfect when it arrives and it puts itself in our hands. It hopes we've learned something from yesterday.
20759	John Wayne	Courage is being scared to death... and saddling up anyway.
20760	John Wayne	Life is tough, but it's tougher if you're stupid.
20761	John Wayne	Tomorrow hopes we have learned something from yesterday.
20762	John Wayne	If everything isn't black and white, I say, 'Why the hell not?'
20763	John Wayne	All the screen cowboys behaved like real gentlemen. They didn't drink, they didn't smoke. When they knocked the bad guy down, they always stood with their fists up, waiting for the heavy to get back on his feet. I decided I was going to drag the bad guy to his feet and keep hitting him.
20764	John Wayne	Get off your horse and drink your milk.
20765	John Wayne	Talk low, talk slow and don't say too much.
20766	John Wayne	When you come to see a picture of mine, I want you to know that I'm not going to do anything that will make you uncomfortable. I want you to know that you won't be disappointed in me.
20767	John Wayne	Everybody that I was in school with had an uncle or father in the law, and I started to realize that I was going to end up writing briefs for about ten years for these fellows who I thought I was smarter than. And I was kind of losing my feeling for that.
20768	John Wayne	I was sure I'd set the world on fire, and it was hard for a young feller like me to realize the truth - that I hadn't set the world on fire, and I was totally unprepared to handle the consequences if 'The Big Trail' had been a success and launched me as a star.
20769	John Wayne	I'm not the sort to back away from a fight. I don't believe in shrinking from anything. It's not my speed; I'm a guy who meets adversities head on.
20770	John Wayne	When I was a sophomore at USC, I was a socialist, pretty much to the left. But not when I left the university. I quickly got wise. I'd read about what had happened to Russia in 1917 when the Communists took over.
20771	John Wayne	Nothing is so discouraging to an actor than to have to work for long hours upon hours in brightly lighted interior sets.
20772	John Wayne	I was ashamed to admit I was hipped to the idea of acting. That's why I started in with the props.
20773	John Wayne	My folks always let me go to the movies every Saturday. We were really motion-picture goers.
20774	John Wayne	I don't feel we did wrong in taking this great country away from them. There were great numbers of people who needed new land, and the Indians were selfishly trying to keep it for themselves.
20775	John Wayne	I suppose my best attribute, if you want to call it that, is sincerity. I can sell sincerity because that's the way I am.
20776	John Wayne	Get off your butt and join the Marines!
20777	John Wayne	All I'm for is the liberty of the individual.
20778	John Wayne	Nobody should come to the movies unless he believes in heroes.
20779	John Wayne	Real art is basic emotion. If a scene is handled with simplicity - and I don't mean simple - it'll be good, and the public will know it.
20780	John Wayne	I'd read up on the history of our country and I'd become fascinated with the story of the Alamo. To me it represented the fight for freedom, not just in America, but in all countries.
20781	John Wayne	In westerns, you meet a hardy bunch of characters. There is no jealousy on such pictures.
20782	John Wayne	I never have really become accustomed to the 'John.' Nobody ever really calls me John... I've always been Duke or Marion or John Wayne. It's a name that goes well together, and it's like one word - John Wayne.
20786	John Wooden	Talent is God given. Be humble. Fame is man-given. Be grateful. Conceit is self-given. Be careful.
20787	John Wooden	Be true to yourself, help others, make each day your masterpiece, make friendship a fine art, drink deeply from good books - especially the Bible, build a shelter against a rainy day, give thanks for your blessings and pray for guidance every day.
20788	John Wooden	If you're not making mistakes, then you're not doing anything. I'm positive that a doer makes mistakes.
20789	John Wooden	Things turn out best for the people who make the best of the way things turn out.
20790	John Wooden	It's the little details that are vital. Little things make big things happen.
20791	John Wooden	Be more concerned with your character than your reputation, because your character is what you really are, while your reputation is merely what others think you are.
20792	John Wooden	Success comes from knowing that you did your best to become the best that you are capable of becoming.
20793	John Wooden	Success is peace of mind which is a direct result of self-satisfaction in knowing you did your best to become the best you are capable of becoming.
20794	John Wooden	Failure is not fatal, but failure to change might be.
20795	John Wooden	Whatever you do in life, surround yourself with smart people who'll argue with you.
20796	John Wooden	There are many things that are essential to arriving at true peace of mind, and one of the most important is faith, which cannot be acquired without prayer.
20797	John Wooden	I think the teaching profession contributes more to the future of our society than any other single profession.
20798	John Wooden	Never mistake activity for achievement.
20799	John Wooden	Do not let what you cannot do interfere with what you can do.
20800	John Wooden	I worry that business leaders are more interested in material gain than they are in having the patience to build up a strong organization, and a strong organization starts with caring for their people.
20801	John Wooden	If you don't have time to do it right, when will you have time to do it over?
20802	John Wooden	You can't live a perfect day without doing something for someone who will never be able to repay you.
20803	John Wooden	Just do the best you can. No one can do more than that.
20804	John Wooden	What you are as a person is far more important than what you are as a basketball player.
20805	John Wooden	Success is never final, failure is never fatal. It's courage that counts.
20806	John Wooden	Be true to yourself. Make each day a masterpiece. Help others. Drink deeply from good books. Make friendship a fine art. Build a shelter against a rainy day.
20807	John Wooden	A coach is someone who can give correction without causing resentment.
20808	John Wooden	Success is peace of mind, which is a direct result of self-satisfaction in knowing you made the effort to become the best of which you are capable.
20809	John Wooden	Discipline yourself, and others won't need to.
20810	John Wooden	In the end, it's about the teaching, and what I always loved about coaching was the practices. Not the games, not the tournaments, not the alumni stuff. But teaching the players during practice was what coaching was all about to me.
20820	Johnny Cash	You build on failure. You use it as a stepping stone. Close the door on the past. You don't try to forget the mistakes, but you don't dwell on it. You don't let it have any of your energy, or any of your time, or any of your space.
20821	Johnny Cash	The things that have always been important: to be a good man, to try to live my life the way God would have me, to turn it over to Him that His will might be worked in my life, to do my work without looking back, to give it all I've got, and to take pride in my work as an honest performer.
20822	Johnny Cash	How well I have learned that there is no fence to sit on between heaven and hell. There is a deep, wide gulf, a chasm, and in that chasm is no place for any man.
20823	Johnny Cash	Sometimes I am two people. Johnny is the nice one. Cash causes all the trouble. They fight.
20824	Johnny Cash	Of emotions, of love, of breakup, of love and hate and death and dying, mama, apple pie, and the whole thing. It covers a lot of territory, country music does.
20825	Johnny Cash	Success is having to worry about every damn thing in the world, except money.
20826	Johnny Cash	I'm very shy really. I spend a lot of time in my room alone reading or writing or watching television.
20827	Johnny Cash	For you I know I'd even try to turn the tide.
20828	Johnny Cash	You've got a song you're singing from your gut, you want that audience to feel it in their gut. And you've got to make them think that you're one of them sitting out there with them too. They've got to be able to relate to what you're doing.
20829	Johnny Cash	I wear black because I'm comfortable in it. But then in the summertime when it's hot I'm comfortable in light blue.
20830	Johnny Cash	You've got to know your limitations. I don't know what your limitations are. I found out what mine were when I was twelve. I found out that there weren't too many limitations, if I did it my way.
20831	Johnny Cash	God gives us life and takes us away as He sees fit.
20832	Johnny Cash	That was the big thing when I was growing up, singing on the radio. The extent of my dream was to sing on the radio station in Memphis. Even when I got out of the Air Force in 1954, I came right back to Memphis and started knocking on doors at the radio station.
20833	Johnny Cash	I knew I wanted to sing when I was a very small boy. When I was probably 4 years old. My mother played a guitar and I would sit with her and she would sing and I learned to sing along with her.
20834	Johnny Cash	God's the final judge for Elvis Presley and Johnny Cash too. That's solely in the hands of God.
20835	Johnny Cash	I was wearing black clothes almost from the beginning. I feel comfortable in black. I felt like black looked good onstage, that it was attractive, so I started wearing it all the time.
20836	Johnny Cash	I read novels but I also read the Bible. And study it, you know? And the more I learn, the more excited I get.
20837	Johnny Cash	People call me wild. Not really though, I'm not. I guess I've never been normal, not what you call Establishment. I'm country.
20838	Johnny Cash	My father was a man of love. He always loved me to death. He worked hard in the fields, but my father never hit me. Never. I don't ever remember a really cross, unkind word from my father.
20839	Johnny Cash	I am not a Christian artist, I am an artist who is a Christian.
20840	Johnny Cash	I start a lot more songs than I finish, because I realize when I get into them, they're no good. I don't throw them away, I just put them away, store them, get them out of sight.
20841	Johnny Cash	When I record somebody else's song, I have to make it my own or it doesn't feel right. I'll say to myself, I wrote this and he doesn't know it!
20842	Johnny Cash	It's like a novelist writing far out things. If it makes a point and makes sense, then people like to read that. But if it's off in left field and goes over the edge, you lose it. The same with musical talent, I think.
20843	Johnny Cash	I love to go to the studio and stay there 10 or 12 hours a day. I love it. What is it? I don't know. It's life.
20844	Johnny Cash	When my wife died, I booked myself into the studio just to work, to occupy myself.
20862	Johnny Depp	People say I make strange choices, but they're not strange for me. My sickness is that I'm fascinated by human behavior, by what's underneath the surface, by the worlds inside people.
20863	Johnny Depp	As a teenager I was so insecure. I was the type of guy that never fitted in because he never dared to choose. I was convinced I had absolutely no talent at all. For nothing. And that thought took away all my ambition too.
20864	Johnny Depp	I think the thing to do is enjoy the ride while you're on it.
20865	Johnny Depp	With any part you play, there is a certain amount of yourself in it. There has to be, otherwise it's just not acting. It's lying.
20866	Johnny Depp	France, and the whole of Europe have a great culture and an amazing history. Most important thing though is that people there know how to live! In America they've forgotten all about it. I'm afraid that the American culture is a disaster.
20867	Johnny Depp	Me, I'm dishonest, and you can always trust a dishonest man to be dishonest. Honestly, it's the honest ones you have to watch out for.
20868	Johnny Depp	I pretty much try to stay in a constant state of confusion just because of the expression it leaves on my face.
20869	Johnny Depp	If there's any message to my work, it is ultimately that it's OK to be different, that it's good to be different, that we should question ourselves before we pass judgment on someone who looks different, behaves different, talks different, is a different color.
20870	Johnny Depp	The only creatures that are evolved enough to convey pure love are dogs and infants.
20871	Johnny Depp	I'm an old-fashioned guy... I want to be an old man with a beer belly sitting on a porch, looking at a lake or something.
20872	Johnny Depp	For a long time I tried to manage an honesty and openness about my personal life because I'm human and I'm normal - well, semi-normal.
20873	Johnny Depp	I don't pretend to be captain weird. I just do what I do.
20874	Johnny Depp	I'm shy, paranoid, whatever word you want to use. I hate fame. I've done everything I can to avoid it.
20875	Johnny Depp	I think everybody's nuts.
20876	Johnny Depp	You do the work and you want people to see it; but, um while I'm doing the work, the result doesn't matter at all to me. Ultimately, I don't, I don't care whether the film is - you know - some big giant box-office bonanza and I don't care if its a complete flop. To me, when a film gets made and it's actually finished it's a success. They're all a success in their own way.
20877	Johnny Depp	You grow up a bit damaged or broken then you have some success but you don't know how to feel good about the work you're doing or the life you're leading.
20878	Johnny Depp	Life's pretty good, and why wouldn't it be? I'm a pirate, after all.
20879	Johnny Depp	Am I a romantic? I've seen 'Wuthering Heights' ten times. I'm a romantic.
20880	Johnny Depp	I remember in that red leisure suit I sort of felt like a Pizza Hut employee, and the white one was the ultimate, with the white turtleneck collar, that was the ultimate in bad taste.
20881	Johnny Depp	If you catch me saying 'I am a serious actor,' I beg you to slap me.
20882	Johnny Depp	There's a drive in me that won't allow me to do certain things that are easy.
20883	Johnny Depp	When kids hit one year old, it's like hanging out with a miniature drunk. You have to hold onto them. They bump into things. They laugh and cry. They urinate. They vomit.
20884	Johnny Depp	I am doing things that are true to me. The only thing I have a problem with is being labeled.
20885	Johnny Depp	I like the challenge of trying different things and wondering whether it's going to work or whether I'm going to fall flat on my face.
20886	Johnny Depp	The only gossip I'm interested in is things from the Weekly World News - 'Woman's bra bursts, 11 injured'. That kind of thing.
20887	Johnny Galecki	It's that one thing that you're passionate about, that you end up developing tunnel vision for and everything else tends to fall by the wayside. Passion is appealing and universal.
20888	Johnny Galecki	I bought a little hideaway up north, so I'll ship my motorcycle up there. It's much less dangerous than West Hollywood.
