id	author	quote
21755	Julianna Baggott	Writers aren't born properly labeled so it is hard to know one when one appears.
21756	Julianna Baggott	Writing is my obsession, my passion. My relationship with it is one of the most complex and agonizing and richly vexing that I have in my life.
21757	Julianna Baggott	I'm a writer of faith who worries about the intolerance of religion. I look at the past and fear we haven't learned from it. I believe that humanity is capable of evil as well as great acts of courage and goodness. I have hope. Deep down, I believe in the human spirit, although sometimes that belief is shaken.
21758	Julianna Baggott	And I know I'm supposed to feel guilty for wanting people to buy my books... and books in general? Novels and poetry, they belong to the realm of art. How dirty of us to try to hawk art! But, after a decade of hand-wringing and apologies, I can't quite muster the guilt anymore.
21759	Julianna Baggott	I always think I know the way a novel will go. I write maps on oversized art pads like the kind I carried around in college when I was earnest about drawing. I need to have some idea of the shape of the novel, where its headed, so that I can proceed with confidence. But the truth is my characters start doing and saying things I don't expect.
21760	Julianna Baggott	I didn't start writing so that I could more deeply know myself. I was bored of myself, my life, my childhood, my hometown. I started writing as a way to know others, to get away from myself.
21761	Julianna Baggott	What does it mean to be Catholic and not a Catholic? I feel adrift, homeless. My Catholic imagination allows me to see the soul as a lit breath, seeking the divine. It persists.
21762	Julianna Baggott	I'm a woman, but I've been a sexist, too.
21763	Julianne Moore	I think that one of the things that you do learn is that falling in love and being in love with someone is a rarity. That you don't fall in love as many times as you think you're going to. And then when you do, it's really special; it's really important.
21764	Julianne Moore	With actors, all our ages are out there for all to see - you can't hide anything, really. And it's kind of a relief. This is my age, this is what I look like without makeup on - who cares? That youth culture - that lying about your age - it's all denial of death anyway.
21765	Julianne Moore	I'm looking for the truth. The audience doesn't come to see you, they come to see themselves.
21766	Julianne Moore	As an actor, all you have is what you know and what you see in other people. The more you know, and the more you've experienced, the more you're able to communicate to other people.
21767	Julianne Moore	I think to be courageous, you have to be afraid. For me, it feels very courageous when I go skiing because I'm very, very afraid to ski. It's dangerous! I feel very scared. But when I'm acting, I don't feel very scared.
21768	Julianne Moore	There was a period of time in America where the advertising world actually went to the housewives of America and had them write jingles that would appeal to them. It was actually brilliant marketing.
21769	Julianne Moore	When the computer and tablets are all about playing games, that's not interesting to me.
21770	Julianne Moore	My life may be a pretty crazy life at times, but it's a very privileged one - being able to earn a good living doing what you love. Not many people have such an opportunity.
21771	Julianne Moore	We shouldn't require our politicians to be movie stars. Then again, we're all influenced by charisma. It's hard not to be. We all collectively fall for it.
21772	Julianne Moore	At the Golden Globes, they put all the bigger stars in the front; the movie stars in the front, TV actors in the back. But even as a movie star, you can be outseated by a bigger star in any given year. It's kind of hilarious. You have to take it in stride.
21773	Julianne Moore	I love clothes - I love shopping for clothes, I love wearing clothes, I love talking about clothes - but oddly, putting on the dress and walking around in front of people, that's the place where I'm most uncomfortable.
21774	Julianne Moore	In grade school, I was a complete geek. You know, there's always the kid who's too short, the kid who wears glasses, the kid who's not athletic. Well, I was all three.
21775	Julianne Moore	If you're 50, you're never going to be 50 ever again, so enjoy being 50. If you sit through the year wishing you were younger, before you know it, it's going to be over, and you're going to be 51.
21776	Julianne Moore	You know, comedy's hard. With drama, you have a responsibility to the emotional truth, but with comedy, you have emotional truth and you have technique on top of it.
21777	Julianne Moore	I can't wait to get home and wash all those socks.
21778	Julianne Moore	Art is an expression of who we are, what we believe, and what we dream about.
21779	Julianne Moore	Comedy is ridiculously hard. And if the rhythm is not right, if the music or the line is not right, it's not funny.
21780	Julianne Moore	Frankly, acting doesn't scare me because I really enjoy it.
21781	Julianne Moore	I do love my work. As an actor, you live from job to job, though, and you have to be prepared for that.
21782	Julianne Moore	I've always been somebody who's acutely aware of my mortality.
21783	Julianne Moore	Too much makeup on an older woman can really make you look like a freak.
21784	Julianne Moore	This is someone who has a very stringent morality, and believes the system works, and has been deeply, deeply disappointed, and hurt, by it. You know, so she's in a very different place in life.
21785	Julianne Moore	Every different social group that I encountered had its different set of rules, so you learn very quickly how to pick up the nuances and change yourself accordingly. When you are not from anywhere, you have to try to find what's universal. You are always trying to fit in.
21786	Julianne Moore	I'm not really afraid of things that are imaginary. I enjoy it. I enjoy big narrative, and I enjoy big feelings. Having a feeling is never going to kill you.
21787	Julianne Moore	It's hard to keep the romance going sometimes. Because you have a job. And you have children. And you have a house and a dog. And something leaks in the basement, and somebody has to take the dog to the vet... you're exhausted.
