id	author	quote
13836	George Washington Cable	Everybody knows the Lord loveth a cheerful giver.
13837	George Washington Cable	And in the afternoon they entered a land - but such a land! A land hung in mourning, darkened by gigantic cypresses, submerged; a land of reptiles, silence, shadow, decay.
13838	George Washington Cable	There came to port last Sunday night the queerest little craft, without an inch of rigging on; I looked and looked - and laughed. It seemed so curious that she should cross the unknown water, and moor herself within my room - my daughter! O my daughter!
13858	Georges Bernanos	Hell, madame, is to love no longer.
13859	Georges Bernanos	Hope is a risk that must be run.
13860	Georges Bernanos	The wish to pray is a prayer in itself.
13861	Georges Braque	Art is meant to upset people, science reassures them.
13862	Georges Braque	Reality only reveals itself when it is illuminated by a ray of poetry.
13863	Georges Braque	Truth exists, only falsehood has to be invented.
13864	Georges Clemenceau	In order to act you must be somewhat insane. A reasonably sensible man is satisfied with thinking.
13865	Georges Clemenceau	America is the only nation in history which miraculously has gone directly from barbarism to degeneration without the usual interval of civilization.
13866	Georges Clemenceau	War is too serious a matter to leave to soldiers.
13934	Georgina Haig	Being Australian, I'm probably more used to sunshine and the beach. I've never been skiing, and I think I was already in my 20s when I saw snow for the first time.
13935	Georgina Haig	Australians just don't see that many Australian films, but it's also our responsibility as filmmakers and the responsibility of the funding bodies to remember that audiences want to be entertained, and people are entertained in lots of different ways.
13936	Georgina Haig	When Disney was creating Elsa, they based a lot of her movements on that of a ballerina, which was interesting for me to find out because I actually did ballet years ago. That definitely informed some of the ways I made her walk and move.
14217	Gloria Gaither	In working with people across the country and around the world, I've come to know that most of us go through times that re-route our prayer life.
14218	Gloria Gaither	Scripture has always been a part of my life. My dad was a pastor. My mother was a speaker, writer, and teacher. I memorized Scripture from the time I was little.
14219	Gloria Gaither	I never set out to write prayers at all. But there was a span of time when I didn't find it easy to pray, but, when I went to write one of the things I had to write, a prayer would come.
14300	Grace Darling	Inflated descriptions by the pen or exaggerated illustrations by the pencil.
14301	Grace Darling	I have seven apartments in the house to keep in a state fit to be inspected everyday by Gentlemen.
14302	Grace Darling	The cries of the sufferers on the remaining part of the wreck were heard during the night.
14304	Graham Greene	Happiness is never really so welcome as changelessness.
14305	Graham Greene	There is always one moment in childhood when the door opens and lets the future in.
14306	Graham Greene	Despair is the price one pays for setting oneself an impossible aim.
14803	Harriet Beecher Stowe	No one is so thoroughly superstitious as the godless man.
14804	Harriet Beecher Stowe	Whipping and abuse are like laudanum: You have to double the dose as the sensibilities decline.
14805	Harriet Beecher Stowe	The bitterest tears shed over graves are for words left unsaid and deeds left undone.
14885	Harvey Ball	The catch phrase for the day is 'Do an act of kindness. Help one person smile.'
14886	Harvey Ball	I made a circle with a smile for a mouth on yellow paper, because it was sunshiny and bright.
14887	Harvey Ball	There are two ways to go about it. You can take a compass and draw a perfect circle and make two perfect eyes as neat as can be. Or you can do it freehand and have some fun with it. Like I did. Give it character.
15284	Henry Darrow	I love the challenge of show business. It keeps me on my toes.
15285	Henry Darrow	I've wanted to be an actor ever since I was a little boy.
15286	Henry Darrow	My biggest regret is that I didn't teach my two children how to speak Spanish.
15371	Henry Irving	You speak into it and everything is recorded, voice, tone, intonation, everything. You turn a little wheel, and forth it comes, and can be repeated ten thousand times. Only fancy what this suggests.
15372	Henry Irving	Into thy hands, O Lord. Into thy hands.
15373	Henry Irving	Wouldn't you like to have heard the voice of Shakespeare, or Jesus Christ?
15657	Herman Daly	We say we need to clean up the environment; to clean up the environment, we need to be richer. But maybe getting richer is actually making us poorer.
15658	Herman Daly	Growth is widely thought to be the panacea for all the major economic ills of the modern world.
15659	Herman Daly	I'm no genius, and others can outwork me. What I do is ask the naive, honest questions, and then I'm not satisfied until I get the answers.
15686	Hermann Hesse	The bourgeois prefers comfort to pleasure, convenience to liberty, and a pleasant temperature to the deathly inner consuming fire.
15687	Hermann Hesse	If you hate a person, you hate something in him that is part of yourself. What isn't part of ourselves doesn't disturb us.
15688	Hermann Hesse	There is no reality except the one contained within us. That is why so many people live such an unreal life. They take the images outside them for reality and never allow the world within to assert itself.
15689	Herodotus	Men trust their ears less than their eyes.
15690	Herodotus	In peace sons bury fathers, but war violates the order of nature, and fathers bury sons.
15691	Herodotus	These [messengers] will not be hindered from accomplishing at their best speed the distance which they have to go, either by snow, or rain, or heat, or by the darkness of night.
15707	Hilaire Belloc	Oh! let us never, never doubt What nobody is sure about!
15708	Hilaire Belloc	Physicians of the Utmost Fame Were called at once; but when they came They answered, as they took their Fees, “There is no Cure for this Disease.”
15709	Hilaire Belloc	I'm tired of Love: I'm still more tired of Rhyme. But Money gives me pleasure allthe time.
15768	Home Run Baker	It's better to get a rosebud while you're alive than a whole bouquet after you're dead.
15769	Home Run Baker	I hope I never do anything to hurt baseball.
15770	Home Run Baker	The farmer doesn't care for the pitchers' battle that resolves itself into a checkers game. The farmer loves the dramatic, and slugging is more dramatic than even the cleverest pitching.
15950	Hugh Dalton	During my first month in Italy I lived a nomadic life.
15951	Hugh Dalton	He is loyal to his own career but only incidentally to anything or anyone else.
15952	Hugh Dalton	Nearly all Italian officers speak French.
16120	Igor Ivanov	Resolution 1441 does not give anyone the right to an automatic use of force. Russia believes that the Iraqi problem should be regulated by the Security Council, which carries the main responsibility for ensuring international security.
16121	Igor Ivanov	The resolution has made a real threat of war go away and opens the way for further work in the interests of a political- diplomatic settlement of the situation around Iraq.
16122	Igor Ivanov	We believe the use of force against Iraq, especially with reference to previous resolutions of the UN Security Council, has no grounds, including legal grounds.
16131	Ilya Ehrenburg	You could cover the whole earth with asphalt, but sooner or later green grass would break through.
16132	Ilya Ehrenburg	Knowledge has outstripped character development, and the young today are given an education rather than an upbringing.
16133	Ilya Ehrenburg	You could cover the whole world with asphalt, but sooner or later green grass would break through.
16310	Irwin Edman	Life is always at some turning point.
16311	Irwin Edman	It is a myth, not a mandate, a fable not a logic, and symbol rather than a reason by which men are moved.
16312	Irwin Edman	The standardized American is largely a myth created not least by Americans themselves.
16434	Isabelle Eberhardt	A nomad I will remain for life, in love with distant and uncharted places.
16435	Isabelle Eberhardt	One must never look for happiness: one meets it by the way.
16436	Isabelle Eberhardt	I am not afraid of death, but would not want to die in some obscure or pointless way.
16835	Jacques Barzun	The test and the use of man's education is that he finds pleasure in the exercise of his mind.
16836	Jacques Barzun	Since it is seldom clear whether intellectual activity denotes a superior mode of being or a vital deficiency, opinion swings between considering intellect a privilege and seeing it as a handicap.
16837	Jacques Barzun	If it were possible to talk to the unborn, one could never explain to them how it feels to be alive, for life is washed in the speechless real.
16841	Jacques-Louis David	In the arts the way in which an idea is rendered, and the manner in which it is expressed, is much more important than the idea itself.
16842	Jacques-Louis David	If the work is poor, the public taste will soon do it justice. And the author, reaping neither glory nor fortune, will learn by hard experience how to correct his mistakes.
16843	Jacques-Louis David	To give a body and a perfect form to one's thought, this - and only this - is to be an artist.
17464	James Norman Hall	All my roots are still in the prarie country of the Middle West.
17465	James Norman Hall	Remote villages and communities have lost their identity, and their peace and charm have been sacrificed to that worst of abominations, the automobile.
17466	James Norman Hall	When urbanity decays, civilization suffers and decays with it.
18039	Jean Giraudoux	Faithfulwomen are all alike. They think only of their fidelity and never of their husbands.
18040	Jean Giraudoux	The flower is the poetry of reproduction. It is an example of the eternal seductiveness of life.
18041	Jean Giraudoux	Who would prefer peace to the glory of hunger and thirst, of wading through mud, and dying in the service of one's country?
18058	Jean Kerr	If you can keep your head when all about you are losing theirs, it's just possible you haven't grasped the situation.
18059	Jean Kerr	Man is the only animal that learns by being hypocritical. He pretends to be polite and then, eventually, he  becomes  polite.
18060	Jean Kerr	One of the most difficult things to contend with in a hospital is the assumption on the part of the staff that because you have lost your gall bladder you have also lost your mind.
18066	Jean de La Fontaine	Everyone believes very easily whatever he fears or desires.
18067	Jean de La Fontaine	It is a double pleasure to deceive the deceiver.
18068	Jean de La Fontaine	There is no road of flowers leading to glory.
18177	Jeff Fahey	All my buddies over the years, like Kevin Costner and the guys - I see 'em go here, I see 'em go there - but I just do my work.
18178	Jeff Fahey	Eventually, I'll build a ranch and raise horses.
18179	Jeff Fahey	I have an affinity for good roles in good films. I like a variety of parts, and if some of the good stuff happens to be in fantasy and horror, I do them.
19093	Jim Balsillie	You have to pay a lot of attention to what's important, what's permanent, what's real.
19094	Jim Balsillie	I don't think people buy technology products because of the personalities of the people behind them.
19095	Jim Balsillie	In spite of all this noise, customers are still definitely buying in North America, and they're really, really buying internationally.
19827	John Bach	Kids love rabbits... they just like them.
19828	John Bach	Idolatry is really not good for anyone. Not even the idols.
19829	John Bach	To the timid soul, nothing is possible.
19830	John Bachman	I have seen one shrike occupy himself for hours in sticking up on thorns, a number of small fishes that the fishermen had thrown on the shore. The fishes dried up and decayed.
19831	John Bachman	The president said nothing about the views of government in regard to the possibility of Carolinas seceding. This however was frequently spoken of by other statesmen at the North. I think they were unanimous in this, that no army would be sent here.
19832	John Bachman	I never found either this or the Northern Shrike return to such prey for food. I have seen them alight on the same thorn bush afterwards, but never made any use of this kind of food.
19833	John Backus	They don't like thinking in medical school. They memorize - that's all they want you to do. You must not think.
19834	John Backus	You need the willingness to fail all the time.
19835	John Backus	Much of my work has come from being lazy.
19836	John Bacon	We will grieve not, rather find strength in what remains behind. In the faith that looks through death, in years that bring the philosophic mind.
19837	John Bacon	I heard that Jesus had a pet dinosaur. Evolution must be a myth then.
19838	John Bacon	It comes down to the way you treat people. When you treat people with dignity and respect all the time, you can work through anything.
19924	John C. Danforth	The loudest voices we hear are those who advocate conflict, divisiveness.
19925	John C. Danforth	I was to Japanese visitors to Washington what the Mona Lisa is to Americans visiting Paris.
19926	John C. Danforth	Japan is a great nation. It should begin to act like one.
20079	John Dalton	This paper will no doubt be found interesting by those who take an interest in it.
20080	John Dalton	It's the right idea, but not the right time.
20081	John Dalton	I spent several years acquiring the obsessive, day-to-day discipline that's needed if you want to write professionally, then several more, highly valuable years studying fiction writing at the University of Iowa.
20570	John Lyly	Long quaffing maketh a short life.
20571	John Lyly	Fish and guests in three days are stale.
20572	John Lyly	Night hath a thousand eyes.
20576	John Maynard Keynes	The ideas of economists and political philosophers, both when they are right and when they are wrong, are more powerful than is commonly understood. Indeed the world is ruled by little else. Practical men, who believe themselves to be quite exempt from any intellectual influences, are usually the slaves of some defunct economist.
20577	John Maynard Keynes	It is better that a man should tyrannize over his bank balance than over his fellow citizens.
20689	John Selden	'Tis not the drinking that is to be blamed, but the excess.
20690	John Selden	Humility is a virtue all preach, none practice, and yet everybody is content to hear. The master thinks it good doctrine for his servant, the laity for the clergy, and the clergy for the laity.
20691	John Selden	Ignorance of the law excuses no man; not that all men know the law, but because 'tis an excuse every man will plead, and no man can tell how to confute him.
21362	Joseph Roux	That which deceives us and does us harm, also undeceives us and does us good.
21363	Joseph Roux	We love justice greatly, and just men but little.
21364	Joseph Roux	Solitude vivifies; isolation kills.
21391	Joseph Wood Krutch	Custom has furnished the only basis which ethics have ever had, and there is no conceivable human action which custom has not at one time justified and at another condemned.
21392	Joseph Wood Krutch	The most serious charge which can be brought against New England is not Puritanism but February.
21393	Joseph Wood Krutch	Electronic calculators can solve problems which the man who made them cannot solve; but no government-subsidized commission of engineers and physicists could create a worm.
22073	Karl Popper	We may become the makers of our fate when we have ceased to pose as its prophets.
22074	Karl Popper	Our knowledge can only be finite, while our ignorance must necessarily be infinite.
22075	Karl Popper	We must plan for freedom, and not only for security, if for no other reason than that only freedom can make security secure.
