id	author	quote
36204	Thomas Mann	It is love, not reason, that is stronger than death.
36230	Thomas Moore	'Tis the last rose of summer  Left blooming alone; All her lovely companions  Are faded and gone.
36231	Thomas Moore	Yet, who can help loving the land that has taught us Six hundred and eighty-five ways to dress eggs?
36232	Thomas Moore	Earth has no sorrow that Heaven cannot heal.
36305	Thomas Shadwell	Every man loves what he is good at.
36306	Thomas Shadwell	'T would make one scratch where 't does not itch, To see fools live poor to die rich.
36307	Thomas Shadwell	The haste of a fool is the slowest thing in the world.
36340	Thomas Wolfe	America.… It is a fabulous country, the only fabulous country; it is the only place where miracles not only happen, but where they happen all the time.
36341	Thomas Wolfe	You Can't Go Home Again.
36342	Thomas Wolfe	Loneliness…is and always has been the central and inevitable experience of every man.
37186	Vanessa Ferrari	I'd say I'm quite powerful so I'm not afraid of jumps or acrobatic elements. The hardest part is... get on the beam and stay there on top of it!
37187	Vanessa Ferrari	The Ferrari is a beautiful car. It's great.
37188	Vanessa Ferrari	I'd like to go out with friends, but I train twice a day, then I go to school, and at night I go home.
37718	Vladimir Nabokov	A work of art has no importance whatever to society. It is only important to the individual.
37719	Vladimir Nabokov	It's a pity one can't imagine what one can't compare to anything. Genius is an African who dreams up snow.
37720	Vladimir Nabokov	A toothache will cost a battle, a drizzle cancel an insurrection.
37859	W.C. Fields	On the whole, I'd rather be in Philadelphia.
37860	W.C. Fields	If at first you don't succeed, try, try again. Then quit. No use being a damn fool about it.
37861	W.C. Fields	It ain't a fit night out for man or beast.
38013	Walter Lippmann	It is perfectly true that that government is best which governs least. It is equally true that that government is best which provides most.
38014	Walter Lippmann	The final test of a leader is that he leaves behind him in other men the conviction and the will to carry on.
38015	Walter Lippmann	Unless the reformer can invent something which substitutes attractive virtues for attractive vices, he will fail.
38176	Wendell Phillips	Governments exist to protect the rights of minorities. The loved and the rich need no protection: they have many friends and few enemies.
38177	Wendell Phillips	One, on God's side, is a majority.
38178	Wendell Phillips	Every step of progress the world has made has been from scaffold to scaffold, and from stake to stake.
