id	author	quote
17942	Jason Isbell	I've never been someone who's very prone to boredom. I don't know, boredom seems like something you should grow out of at about 15 or 16. There's so much that needs to be done.
17943	Jason Isbell	My favorite thing about going to concerts has always been looking around and thinking that there's a lot of people in here that are very much like me, a lot of people in here I could have a full conversation with.
17944	Jason Isbell	I think a lot of people are scared, and I know I was scared to get sober, at least using this as an excuse; 'I don't want to be one of those sober people.' And I don't think you have to be. I think you can be one of those people who happens to be sober.
17945	Jason Isbell	I'd rather have 1000 of our fans than 10,000 Kid Rock fans!
17946	Jason Isbell	There are so few people that wake up every day and go do something that they don't dread... I'm very lucky.
17947	Jason Isbell	I think I'm writing for an intelligent stranger - you know, in my mind I can't remember who coined that phrase first. I don't want to write anything that makes me cringe, first of all. I cringe a lot - mostly when I hear popular music.
17948	Jason Isbell	I don't think I'd be happy if I were satisfied. I enjoy challenge, and I wouldn't say that I'm an ambitious person career-wise or financially, really. I would like to travel more comfortably, but that's really about all I need.
17949	Jason Isbell	I think sometimes I write to impress my influences. Whether they're actually acquaintances of mine, people that I think will hear the record or not, I still write - not to imitate my influences - but to write something that would live up to their standards.
17950	Jason Isbell	As far as being satisfied, I just don't think you should work towards being satisfied. If everybody were satisfied, we'd never get anything done.
17951	Jason Isbell	I went to school for creative writing in college, and I wound up about six hours short of my degree.
17952	Jason Isbell	I write pretty much year-round, but I definitely do more when a deadline is looming.
17953	Jason Isbell	The south is very focused on family... the musical heritage of Muscle Shoals especially and the bands from the region.
17954	Jason Isbell	Democracy can tie your hands in a rock 'n' roll band, you know? It can be a great thing, but if you've got a certain amount of vision and you write a lot of songs, it's sometimes better to have your own band and make your own decisions.
17955	Jason Isbell	At the end of the day, I'm just trying to write a song that I like, that I'm not afraid to turn loose on the world. I do read a lot. I know a lot of people who read more, but I do try to keep a book in my hand most of the time, and I think that informs any kind of output that I'm going to have.
17956	Jason Isbell	I know it's financially lucrative to go out on my own, but I don't like it. It's really hard work, just the performance aspect. I like people who look like they've been together for too long and sound like they've been together too long. I like rock n' roll bands.
17957	Jason Isbell	I know people who have written big hit country songs that are really kind of terrible songs, but for the rest of their life, they're the guy who wrote that. You've got to be careful; if you don't want that to happen, don't write those songs.
17958	Jason Isbell	I like those kinds of songs that have details that you remember and that have stories that mean something and that open up into different levels philosophically. I like those kinds of movies, and I like those kinds of books.
17959	Jason Isbell	I think great songs appeal to people at any age. Kids love the Beatles, too. Kids love Tom T. Hall. Of course, Tom T. wrote some things that were specifically for kids. But I think kids recognize quality more than they get credit for sometimes.
17960	Jason Isbell	I'll take a certain concern of my own or a situation and try to frame it around a fictional story, but sometimes just straight-up autobiographical songs work well, and sometimes a story is better. I like stories. I like to hear them. I don't think there are enough of them in songs anymore.
17961	Jason Isbell	I'm not trying to steer people in a direction. I'm just trying to move them. Wherever it takes them, it doesn't matter to me. I just want them to be moved in one way or another, and that's a hard thing to do, I think.
17962	Jason Isbell	I've always wanted to pull off 'No One is to Blame' by Howard Jones. I've done that a couple times in solo shows, but I can't figure out how to do that with a full band and make it work.
17963	Jason Isbell	If you're somebody who writes songs or writes fiction, a writer that people pay for your opinion in any way, you shouldn't be the least bit uncomfortable giving it to them. People want songwriters to tell them how they think and how they feel. That's what a song is. That's what I want to hear in a song.
17964	Jason Isbell	People love to be listened to and represented, and they love it when they feel like you have some of the same problems that they do. Everybody deals with things like romantic difficulties in relationships and death and cancer and abuse.
17984	Jay Inslee	What is a fish without a river? What is a bird without a tree to nest in? What is an Endangered Species Act without any enforcement mechanism to ensure their habitat is protected? It is nothing.
17985	Jay Inslee	Renewable energy also creates more jobs than other sources of energy - most of these will be created in the struggling manufacturing sector, which will pioneer the new energy future by investment that allows manufacturers to retool and adopt new technologies and methods.
17986	Jay Inslee	We had some major successes and we did so because the country embraced the spirit of Earth Day and embraced this concept that we have to have forward-looking, visionary environmental policy and energy policy in this country.
17987	Jay Inslee	Lincoln said that the Patent Office adds the flame of interest to the light of creativity. And that is why we need to improve the effectiveness of our Patent Office.
17988	Jay Inslee	The fact is that we cannot drill our way to independence. We cannot drill our way to freedom, and we cannot drill our way to create jobs in this country.
17989	Jay Inslee	I am not one for half measures or half-hearted efforts.
17990	Jay Inslee	Back in the mid-1970s, we adopted some fairly ambitious goals to improve efficiency of our cars. What did we get? We got a tremendous boost in efficiency.
17991	Jay Inslee	The need to help spread democracy and the ability to do that will be much greater if we break this addiction to oil, which gives the oil princes and sultans the power in the Mideast.
17992	Jay Inslee	Tolerance is carved into the rostrum of the U.S. House of Representatives and intolerance should not be carved into the U.S. Constitution.
17993	Jay Inslee	The 1st Congressional District contains almost half of the biotech and biomedical companies in Washington, and my job often allows me to meet the people responsible for this exciting research.
17994	Jay Inslee	Because the sad fact is that the Enron Corporation and others manipulated with unfortunately great effect the energy market in the West Coast starting in 2000.
17995	Jay Inslee	I reflect back 35 years ago, and look how far we have come in America with our environmental policy to improve the conditions of our air and water, and we have had some real successes.
17996	Jay Inslee	Healing is a moral thing to do.
17997	Jay Inslee	We clearly need to break our addiction on Saudi Arabian oil that is a security threat to the United States.
17998	Jay Inslee	I am excited about focusing full-time on talking about my job-creation agenda and building a new economy for Washington state. We have a great chance to seize our own destiny, build our own industries, and create our own technological revolutions right here at home.
17999	Jay Inslee	With millions of family wage manufacturing jobs lost since 2001, we need an energy bill that takes bold action to tap into American ingenuity in order to lead the world in new clean energy technology, rather than playing catch-up to the Japanese, Danish, and Germans.
18000	Jay Inslee	But most importantly, we can all be donors. It does not matter how old you are, your race, where you live; all of us can give the gift of life.
18001	Jay Inslee	I am going to leave everything on the field. I am going everywhere, and I am going to listen to everybody.
18002	Jay Inslee	If this ice melts in Greenland it can shut down the Gulf Current.
18003	Jay Inslee	Investing in industries and technology for the 21st century generates high-skilled, high-wage jobs for industries of the future.
18004	Jay Inslee	It's time for all of us to unite across the state of Washington to build a working Washington. Let's get to work.
18005	Jay Inslee	Things are difficult enough about Iraq without the Federal Government suppressing the truth about Iraq.
18006	Jay Inslee	Tolerance is the value that was selected to put on here, and tolerance is as American as apple pie.
18007	Jay Inslee	On Earth, we still have a beautiful atmosphere that precisely maintains a thermally driven climatic system that shelters, shields and sustains our natural treasures.
18008	Jay Inslee	President Bush's proposal to focus our resources on sending humans to Mars is intriguing, but it is not the most compelling reason that Americans ought to focus our interest on the Red Planet.
18069	Jean-Claude Van Damme	You know, I looked at my face in the mirror this morning, and I like being old. My face has more content and when I train in the gym now, I am not training to be strong or handsome - just better than I was yesterday. These days the race is just against myself.
18070	Jean-Claude Van Damme	It looks good when you see someone kicking at the age of 51 with no double. It's kinda cool for people to know that past 50 we can keep flexible.
18071	Jean-Claude Van Damme	But on average, I go to the gym about four or five times a week. Today, I'm so experienced in training - I'm actually listening to my body now. My body needs freedom. When I train I create serenity and I produce oxygen in my blood. It helps me to think better and relax. By training, you accentuate the problem.
18072	Jean-Claude Van Damme	Life is short. I'm 47 years old. I've got 10 years to go where I can be the best I can be. I want those 10 years to be precious, not like before, cranking two or three movies a year. I've made a ton of movies in my life, but so what?
18073	Jean-Claude Van Damme	Believe me - I've done very good stuff and very crazy stuff, and I don't regret the crazy stuff.
18074	Jean-Claude Van Damme	Karate's a very boring sport, but when you know the technique you can go further and further.
18075	Jean-Claude Van Damme	I'm one of the most sensitive human beings on Earth - and I know it.
18076	Jean-Claude Van Damme	I now truly believe it is impossible for me to make a bad movie.
18077	Jean-Claude Van Damme	You can create the perfect triceps by just pushing yourself off your wall.
18078	Jean-Claude Van Damme	God gave me a great body and it's my duty to take care of my physical temple.
18079	Jean-Claude Van Damme	I don't have a bad relationship. I'm 48 years old. I think life is too short for that. To me, life is... you open the shutters, you see the dogs outside, you look left, you look right, in, what, a second and a half? And that's a life.
18080	Jean-Claude Van Damme	I train, for me, very smartly. I don't train heavy, I do a lot of isometrics.
18081	Jean-Claude Van Damme	You have to believe what you say, and if you believe what you are saying, then acting is easy.
18082	Jean-Claude Van Damme	Your body has enough weight for you to be in perfect condition just working against yourself.
18083	Jean-Claude Van Damme	Because no matter what you say in life, the truth will always be the truth. You know when someone is telling the truth, you look in the eyes. I have a tendency to believe people.
18084	Jean-Claude Van Damme	I like structure - like driving: go past the school on the street, stay on the right side, no hitting the car, go in right, you'll see a big church, stop and take a left, and you'll have it. By doing this I'm giving a structure of life, a path of light, and showing what happens between me and me, which is something very beautiful.
18085	Jean-Claude Van Damme	I came to America with a dream and I made it. The dream became reality. America is built for success.
18086	Jean-Claude Van Damme	What I promise to my actors, and to my director, is to give them the salary and everything they need.
18087	Jean-Claude Van Damme	When you finish a film, if you believed in your character, you're empty.
18088	Jean-Claude Van Damme	When I was 24, I was full of life. I was that ham who wanted to be famous, a movie star, all that stuff. I think it's cool. But it was not what I was searching for, really. It was more a delusion.
18089	Jean-Claude Van Damme	It's time for me to do things I like so I will be happy, my wife will be happy, my friends will be happy. I just want to do something I'm proud of. It's time for me to change. I could sign with a company for 10 movies and I'm the king of video and so what?
18090	Jean-Claude Van Damme	You need at least six or seven years to understand the philosophy and concentration of karate to know to clean your spirit of everything and dedicate your mind and body to the sport.
18091	Jean-Claude Van Damme	I'm a big traveler these days. I was in Hong Kong. I live there. I was just in Belgium with my parents and now I'm on my way to North America. You will find me all over.
18092	Jean-Claude Van Damme	In an action film you act in the action. If it's a dramatic film you act in the drama.
18093	Jean-Claude Van Damme	In the past, I was working out too heavy.
18094	Jean-Paul Sartre	There are two types of poor people, those who are poor together and those who are poor alone. The first are the true poor, the others are rich people out of luck.
18095	Jean-Paul Sartre	Only the guy who isn't rowing has time to rock the boat.
18096	Jean-Paul Sartre	Commitment is an act, not a word.
18097	Jean-Paul Sartre	If you are lonely when you're alone, you are in bad company.
18098	Jean-Paul Sartre	Freedom is what you do with what's been done to you.
18099	Jean-Paul Sartre	Man is condemned to be free; because once thrown into the world, he is responsible for everything he does.
18100	Jean-Paul Sartre	We must act out passion before we can feel it.
18101	Jean-Paul Sartre	Life has no meaning the moment you lose the illusion of being eternal.
18102	Jean-Paul Sartre	There is only one day left, always starting over: it is given to us at dawn and taken away from us at dusk.
18103	Jean-Paul Sartre	If I became a philosopher, if I have so keenly sought this fame for which I'm still waiting, it's all been to seduce women basically.
18104	Jean-Paul Sartre	She believed in nothing; only her skepticism kept her from being an atheist.
18105	Jean-Paul Sartre	Hell is other people.
18106	Jean-Paul Sartre	Like all dreamers, I mistook disenchantment for truth.
18107	Jean-Paul Sartre	Every existing thing is born without reason, prolongs itself out of weakness, and dies by chance.
18108	Jean-Paul Sartre	When rich people fight wars with one another, poor people are the ones to die.
18109	Jean-Paul Sartre	Everything has been figured out, except how to live.
18110	Jean-Paul Sartre	Man is not the sum of what he has already, but rather the sum of what he does not yet have, of what he could have.
18111	Jean-Paul Sartre	It is only in our decisions that we are important.
18112	Jean-Paul Sartre	One is still what one is going to cease to be and already what one is going to become. One lives one's death, one dies one's life.
18113	Jean-Paul Sartre	Three o'clock is always too late or too early for anything you want to do.
18114	Jean-Paul Sartre	If literature isn't everything, it's not worth a single hour of someone's trouble.
18115	Jean-Paul Sartre	The best work is not what is most difficult for you; it is what you do best.
18116	Jean-Paul Sartre	My thought is me: that is why I cannot stop thinking. I exist because I think I cannot keep from thinking.
18117	Jean-Paul Sartre	I am no longer sure of anything. If I satiate my desires, I sin but I deliver myself from them; if I refuse to satisfy them, they infect the whole soul.
18118	Jean-Paul Sartre	It disturbs me no more to find men base, unjust, or selfish than to see apes mischievous, wolves savage, or the vulture ravenous.
18152	Jeff Daniels	And regardless of the fact that in this country, certainly in the arts, we treat comedy as a second-class citizen, I've never thought of it that way. I've always thought it to be important. The last time I looked, the Greeks were holding up two masks. I've always thought of it not only as having equal value, but as the craft of it, being funny.
18153	Jeff Daniels	I think Michigan keeps you sane and on an even keel through the ups and downs. In Michigan, I do fireworks, shovel snow and live life.
18154	Jeff Daniels	You know, it's really strange now with the Internet, with everyone having an unsolicited, anonymous opinion.
18155	Jeff Daniels	I think we have the attention span of a gnat. You know, with cell phones and Twitter.
18156	Jeff Daniels	Meryl Streep's brilliant, just brilliant. I've been fortunate to do two movies with Meryl. And for an actor to go moment to moment like she does, there's no one better. And she dances between moments. Each take is different because she's riding instincts, she's riding impulses. And she trusts that.
18157	Jeff Daniels	I think the American electorate should work a little harder at getting informed. That includes hearing, truly listening, to what the other side is saying. Whether you're left or right.
18158	Jeff Daniels	I have done all of the genres, and the dramatic role is my favorite.
18159	Jeff Daniels	And that's one thing that helps me is I learn it blandly, vanilla, then I don't try to act it too soon because you start to act it, and you kind of go away from what the next sentence is, what the next paragraph is. So get it down so it kind of can - it's in there so you can then, as I call it, dance on top of it.
18160	Jeff Daniels	Comedy is hard to do. All the cliches about it are true.
18161	Jeff Daniels	Every actor just wants good writing.
18162	Jeff Daniels	Give me good writing, and I'll play it all day.
18163	Jeff Daniels	I love living in Michigan, which has been great for my kids and my family.
18164	Jeff Daniels	I never said, 'I'm going to be a big star.' I said, 'I'm going to be a good actor.' And that took the pressure off.
18165	Jeff Daniels	I went to Walter Reed hospital a couple of times to visit wounded soldiers, kids with no legs and one arm. You start to question some things.
18166	Jeff Daniels	On cable now, the writer is king. Any actor chases that.
18167	Jeff Daniels	Well, the music industry is littered with actors who belatedly came to singing.
18168	Jeff Daniels	The indie world changed when the economy went south. I was frustrated with doing something, then waiting for it to come out, and sometimes it never did, or would just play in New York for 50 people. So I really wanted to try something else.
