id	author	quote
17529	Jamie Bamber	I'm not the kind of actor that can go completely cold into an emotional scene. I have to transport myself emotionally by whatever means possible, and that basically means you carry the situation with you all week, all episode or all day beforehand.
17530	Jamie Bamber	My only hesitation after 'Law & Order' was that I didn't want to be in a super dry procedural like that. I found that satisfying, but very tough because every episode was kind of the same. It just is with that show.
17531	Jamie Bamber	The problem with the treadmill is I just don't know what to do in my head. You either stare at the mirror or concentrate on the TV. It makes me ill because I can't relax on a treadmill.
17532	Jamie Bamber	When I'm living in L.A., I'm mainly a jeans, vintage T-shirt and Nike high-tops guy.
17533	Jamie Bamber	British actors used to be scared of the multi-year options that U.S. TV shows demand. That has changed, because the same is now happening in the U.K.
17534	Jamie Bamber	I think American audiences are open to people with accents and different nationalities being on the screen.
17535	Jamie Bamber	I was a team sports guy, but I don't do that anymore. When I work out, it's alone.
17536	Jamie Bamber	I would love to do more family comedy.
17537	Jamie Bamber	I'm freakishly competitive, so I set a date to achieve a certain weight or fitness.
17538	Jamie Bamber	I've honestly been so lucky. I've never had a job where I didn't look forward to being on set in the morning.
17539	Jamie Bamber	It's hard to measure up to 'Battlestar' - it's hard not to measure things against it.
17540	Jamie Bamber	L.A.'s become so cosmopolitan in its casting and also in its world view.
17541	Jamie Bamber	The older I get, the more I believe in practice and work over natural talent and ability.
17542	Jamie Bamber	When I first did a U.S. pilot season, there were very few British actors schlepping around town trying to get into television. That was 1999.
17543	Jamie Bamber	It frustrates me that Britain can't make something like 'CSI' or 'The Sopranos'. Instead, British TV puts soap in primetime while every other civilized nation leaves it in daytime. Viewers should be more demanding.
17544	Jamie Bamber	Back in the Eighties, I'd buy the biggest Benetton jumper I could find and would wear it long-sleeved, hanging off my shoulders, with a varsity jacket and a baseball cap on back to front with a quiff. I was the smallest boy in my class, and I looked like a reject from New Kids On The Block. Terrible.
17545	Jamie Bamber	For those of us that were involved from the first days of 'Battlestar,' we were encouraged to give of ourselves and to feel that we had a voice, not just as the character but as part of the family that created the show. It changed me, certainly.
17546	Jamie Bamber	I love Prada shirts because they're so decorative and figure-hugging, but I also like Reiss shirts because they're clean, simple and look as if they've come off the peg from a design house.
17547	Jamie Bamber	I wanted to acknowledge my U.S. heritage and to belong to it more closely. Having said that, I am certainly British by formation and education and readily think of London as home. I had never lived in the U.S. till 2007.
17548	Jamie Bamber	I'm reluctant to get involved in science fiction, because I feel like I've done it and done it well, so unless something comes along that I feel has the potential to do something even more interesting, it seems a shame to sort of re-live something in half-measures.
17549	Jamie Bamber	There's something extremely rewarding about following characters that you like and knowing that there's as many hours of viewing as you have the appetite for. You can tell more complex stories; you can create more complex characters in the longer form.
17660	Jane Campion	But short films are not inferior, just different. I think the short gives a freedom to film-makers. What's appealing is that you don't have as much responsibility for storytelling and plot. They can be more like a portrait, or a poem.
17661	Jane Campion	Women often postpone their lives, thinking that if they're not with a partner then it doesn't really count. They're still searching for their prince, in a way. And as much as we don't discuss that, because it's too embarrassing and too sad, I think it really does exist.
17662	Jane Campion	Performers are so vulnerable. They're frightened of humiliation, sure their work will be crap. I try to make an environment where it's warm, where it's OK to fail - a kind of home, I suppose.
17663	Jane Campion	I think the whole tension about romanticism is the way it builds and builds, and the moment it's consummated, the tension's over.
17664	Jane Campion	I think that the romantic impulse is in all of us and that sometimes we live it for a short time, but it's not part of a sensible way of living. It's a heroic path and it generally ends dangerously. I treasure it in the sense that I believe it's a path of great courage. It can also be the path of the foolhardy and the compulsive.
17665	Jane Campion	I did this Super-8 film at art school called 'Tissues,' this black comedy about a family whose father has been arrested for child molestation. I was absolutely thrilled by every inch of it, and would throw my projector in the back of my car and show it to anybody who would watch it.
17666	Jane Campion	A message I've been telling myself: the cinema is very conservative, and unless you have a story that satisfies you, that is within the unchallenging zone, but you love it, you can't do it as cinema. Otherwise, you better go do it for television, which is more daring now.
17667	Jane Campion	I took four years off after 'In the Cut' because I wanted to see who I'd be without work. I even tried being a hermit in the wilderness in New Zealand. I stayed in a warden's hut two-and-a-half hours off the Routeburn Track through the fjords on the South Island. It was early winter, so there was no electricity or running water.
17668	Jane Campion	My musical knowledge is so bad it's embarrassing. When composers discuss music with someone as primitive as myself, they have to talk about it in terms of senses and emotion, rather than keys and tempo.
17669	Jane Campion	If you read Keats's poems, they're often full of doubts and anxieties. They can be quite tough.
17670	Jane Campion	I can't imagine people telling me what to do - I just can't imagine it.
17671	Jane Campion	So many actors are not open in front of the camera - they have a persona.
17672	Jane Campion	To deny women directors, as I suspect is happening in the States, is to deny the feminine vision.
17673	Jane Campion	Tragedy makes you grow up.
17674	Jane Campion	I would love to see more women directors because they represent half of the population - and gave birth to the whole world. Without them writing and being directors, the rest of us are not going to know the whole story.
17675	Jane Campion	When I read Andrew Motion's biography, I wept. It's something about the purity of the story and how fresh it was because of the love letters Keats wrote.
17676	Jane Campion	I think that three-act fundamentalism in film culture is a problem sometimes, because it's almost too obvious, or it's too expected. And it's not the only way to fill two hours, or to phrase things, or to order thoughts, or order ideas.
17677	Jane Campion	You know, sex is actually not so original as the way people love or the stories behind each relationship, which is what you remember. Sex is sex in the end.
17678	Jane Campion	Between 18 and 26 I acted professionally, on the stage and a little bit on television. Acting is okay, but it's quite pressurized. Then I went to England - I wanted to reinvent myself.
17679	Jane Campion	For me, being a director is about watching, not about telling people what to do. Or maybe it's like being a mirror; if they didn't have me to look at, they wouldn't be able to put the make-up on.
17680	Jane Campion	I didn't like England. I couldn't take the look of the place or the style of friendship. I need more intimacy from people than is considered okay there, and I felt that my personality and my enthusiasms weren't understood. I had to put a big lid on myself.
17681	Jane Campion	I don't belong to any clubs, and I dislike club mentality of any kind, even feminism - although I do relate to the purpose and point of feminism. More in the work of older feminists, really, like Germaine Greer.
17682	Jane Campion	I think women don't grow up with the harsh world of criticism that men grow up with, we are more sensitively treated, and when you first experience the world of film-making you have to develop a very tough skin.
17683	Jane Campion	There are some things that are real, that you can see, that you can observe, like the moon, and grass and things. But for ideas to become real, they have to be played on your senses.
17684	Jane Campion	With 'Bright Star' and with 'The Piano,' too, I felt a kind of sadness about it being in such a different era, because of my lack of experience with the era. And one of the ways I'd get over it is to remind myself that every film, even if it's contemporary, creates its own world.
17705	Janeane Garofalo	German accents and Hassidic accents aren't that romantic. They're more harsh. Although Hebrew, when spoken by certain people, sounds beautiful. There's this beautiful woman I know who speaks Hebrew, and when she speaks, it's so attractive. Maybe it's who's speaking it.
17706	Janeane Garofalo	Let's be very honest about what this is about. It's not about bashing Democrats, it's not about taxes, they have no idea what the Boston tea party was about, they don't know their history at all. This is about hating a black man in the White House. This is racism straight up.
17707	Janeane Garofalo	I guess I just prefer to see the dark side of things. The glass is always half-empty. And cracked. And I just cut my lip on it. And chipped a tooth.
17708	Janeane Garofalo	I would have to say loneliness is next to uncleanliness.
17709	Janeane Garofalo	To combat social awkwardness, I would just act like I couldn't be bothered - that kind of aloof persona or aloof demeanor. It's so off-putting.
17710	Janeane Garofalo	When I see the American flag, I go, 'Oh my God, you're insulting me.'
17711	Janeane Garofalo	To me, there is no greater act of courage than being the one who kisses first.
17712	Janeane Garofalo	Men are allowed to age. Men are allowed to gain weight. Men are allowed to be quirky looking.
17713	Janeane Garofalo	I don't have a good work ethic. I have a real casual relationship with hours.
17714	Janeane Garofalo	The world would be better off with multiple superpowers. When Communist USSR was a superpower, the world was better off.
17715	Janeane Garofalo	I remember the old Times Square from when I was younger, and there was a seedy thrill to it. Some of that is gone, which I have a little bit of nostalgia for.
17716	Janeane Garofalo	I'm not specifically attached to anything other than trying to, in my personal life, fight against where I see right wing thinking. Whether it be around my dinner table or on the street or somebody reading the New York Post.
17717	Janeane Garofalo	You know, there's nothing more interesting than seeing a bunch of racists become confused and angry at a speech they're not quite certain what he's saying.
17718	Janeane Garofalo	Is being an idiot like being high all the time?
17719	Janeane Garofalo	When Communist U.S.S.R. was a superpower, the world was better off. The right-wing media is trying to marginalize the peace movement.
17720	Janeane Garofalo	The glass is always half empty. And cracked. And I just cut my lip on it. And chipped a tooth.
17721	Janeane Garofalo	I love a nice cooking show. It's as aesthetically pleasing as any other thing that tempts the senses, I suppose.
17722	Janeane Garofalo	I'm a sucker for any guy with an accent with any kind.
17723	Janeane Garofalo	For my stand-up, I always have my notebook with me and if something strikes me, I'll write it down.
17724	Janeane Garofalo	I don't really have funny things to say about politics. I wish I did, but I don't.
17725	Janeane Garofalo	If you aren't overly effusive or really nicey-nice with the press, you get a reputation for being outspoken or difficult.
17726	Janeane Garofalo	A lot of the hate mail I get is clearly misogynist. I am a proud liberal, feminist woman, and the hate mail I get about those three things is not about me.
17727	Janeane Garofalo	Let's put it this way: I don't have a good work ethic. I have a real casual relationship with hours. I don't understand why, in entertainment, the hours are as long as they are. It seems like everything takes forever, and no one can tell you why, exactly.
17728	Janeane Garofalo	Here's what the right-wing has in, there's no shortage of the natural resources of ignorance, apathy, hate, fear. As long as those things are in the collective conscious and unconscious, the Republicans will have some votes.
17729	Janeane Garofalo	Iraq is a manufactured conflict for the sake of geopolitical dominance in the area.
17749	Janet Jackson	Dreams can become a reality when we possess a vision that is characterized by the willingness to work hard, a desire for excellence, and a belief in our right and our responsiblity to be equal members of society.
17750	Janet Jackson	In complete darkness we are all the same, it is only our knowledge and wisdom that separates us, don't let your eyes deceive you.
17751	Janet Jackson	When I'm feeling down on myself or not feeling good about who I am, or maybe something happened and I'm feeling depressed, I eat to fill that void. Afterwards I'll beat myself up about it. I regret doing it, but I'll turn around and do it again.
17752	Janet Jackson	I am the baby in the family, and I always will be. I am actually very happy to have that position. But I still get teased. I don't mind that.
17753	Janet Jackson	My parents are very competitive, so we are very competitive as kids. But it's a good kind of competition; it's not a jealousy. You always want to do your best, and if it can't be you, you want it to be your brother or your sister, you know what I mean?
17754	Janet Jackson	A lot of people who start work at a very young age never grow up because they never got that opportunity to be a child, so they hold on to that and still do a lot of childish, silly things.
17755	Janet Jackson	I'm no expert. I have no psychic powers, and I sure don't possess any secret wisdom. I'm just Janet. I have strengths, weaknesses, fears, happiness, sadness. I experience joy and I experience pain. I'm highly emotional. I'm very vulnerable.
17756	Janet Jackson	Competition is great. And as long as it's friendly and not a malicious thing, then I think it's cool.
17757	Janet Jackson	My first crush was Barry Manilow. He performed on TV and I taped it. When no one was around I'd kiss the screen.
17758	Janet Jackson	People can have rhinoceros skin, but there's a point when something's going to hurt you.
17759	Janet Jackson	I've always been a tomboy. I've always liked to wear red, black, and white, and mostly pants.
17760	Janet Jackson	It is my belief that we all have the need to feel special. It is this need that can bring out the best in us, yet the worst in us.
17761	Janet Jackson	People do see me as sweet and innocent. Not to say that I am not those things. But I have other sides to me.
17762	Janet Jackson	I think it's great if a guy has a good sized package.
17763	Janet Jackson	No word is absolutely wrong or dirty or insulting. It all depends upon context and intention.
17764	Janet Jackson	I always get bored with my hair. That's why I would always change it throughout my career.
17765	Janet Jackson	I believe in a higher power. I believe in inspiration.
17766	Janet Jackson	I have a pretty bad temper. But you have to really push me to see it. But everybody has their things.
17767	Janet Jackson	You don't have to hold onto the pain to hold onto the memory.
17768	Janet Jackson	I kinda see everyone as competition. I'm a very competitive person. But I think that's good. Competition is great. And as long as it's friendly and not a malicious thing, then I think it's cool.
17769	Janet Jackson	When I gained weight in 2005, my nutritionist was very worried. I was close to having diabetes.
17770	Janet Jackson	I think it's been a little difficult at times for the audience, because they've told me they see me as a family member. So to see your little sister sing about sex... I think they are pretty used to it now.
