id	author	quote
5247	Britt Daniel	I'm into it, I'm into MP3's; I think there's no way you're ever going to be able to legislate people having to buy a record in order to listen to it. You have to look at it as a means of promotion, and if the music is good enough, promotion is a good thing.
5248	Britt Daniel	The people that only listen to one song from a record and flip around that much, if that's the only way they listen to music, they're probably the kind of people that like music as something to drive to, you know?
5249	Britt Daniel	There are so many songs out there in the world that - if I know we have to come up with a new cover, then I'll just sit in my room and sing song after song and figure out which one I can kind of sing the best.
5250	Britt Daniel	There was a very obnoxious phase for Axl Rose. I'm sure if I had experienced as much success as he had, I would probably be a third as obnoxious. I'd probably be obnoxious, too. But not that much.
5251	Britt Daniel	Usually I write the songs at home and then I bring them in to the band; when we play them as a band, that's kinda how we figure out the feel of how they're going to be presented on the record or live.
8979	Deb Caletti	All of us create our own versions of an event, of our lives, even, not because we're liars, necessarily, but because we can only see and understand the truth from our own viewpoint, and a shifting viewpoint at that.
8980	Deb Caletti	Bliss is the ocean, a towel on the sand, the sun out, the chance to swim in waves or walk dragging a stick behind you, a good book, a cold drink.
8981	Deb Caletti	Although I love snow, it messes things up terribly around Seattle, with all of our hills. I worry about my loved ones driving.
8982	Deb Caletti	Like all kids with divorced parents, I have an abundance of holidays.
8983	Deb Caletti	I would eat fruitcake if there'd been a nuclear war and I'd run out of canned goods.
8984	Deb Caletti	I've never met a popcorn ball I didn't like.
8985	Deb Caletti	My most memorable teacher was Rich Campe, my third-grade teacher at Fairlands Elementary in Pleasanton, California.
8986	Deb Caletti	One of the most constant and sustaining truths of my life has been this: I love the library.
8987	Deb Caletti	I understood right from the start that every set of library doors were the sort of magic portals that lead to other lands. My God, right within reach there were dinosaurs and planets and presidents and girl detectives!
8988	Deb Caletti	Writers are troubled about finding time to write and writer's block and publicizing books that aren't books yet. They agonize over how to write and what to write and what not to write.
8989	Deb Caletti	All of my books come from something that I happen to be working out at a given point in my life. It's kind of self-therapy.
8990	Deb Caletti	Becoming a YA author was actually a very lucky accident. When I wrote the 'Queen of Everything,' I thought it was a book for adults.
8991	Deb Caletti	I became a writer because I love books, and I believe in their power.
8992	Deb Caletti	I long for books; I am utterly greedy about them.
8993	Deb Caletti	I think a setting is hugely important. I look at setting as a character with its own look, sound, history, quirks, goofy temperaments and moods.
8994	Deb Caletti	My dream was, and always had been, to write a book. To be a writer.
8995	Deb Caletti	You never know how - or when - the idea for a book will appear.
8996	Deb Caletti	I always say that, for me, writing a book is like a wacky Greyhound bus trip - I know where I'm starting and where I'll end up, but I have no idea what will happen along the way.
8997	Deb Caletti	I was a book lover from the beginning. I loved, love, words and images and ideas, the ways a book can make you feel things deeply or help you understand something you never even knew there were words for.
8998	Deb Caletti	I wrote one book, signed with a good agent, and sat back and waited for the phone to ring. I was sure that the great news would come at any moment. Four books later, I finally got that call.
8999	Deb Caletti	If you think about becoming a writer, that's just really one of the big dreams I had. It's really important to have those dreams and pursue your passions.
9000	Deb Caletti	'The Nature of Jade' is about a girl who works with the elephants at the zoo near her home, and who, through her involvement with them, becomes involved with a boy and his baby.
9001	Deb Caletti	To be a writer is to connect and to play and to attempt to see clearly and understand. It astounds me regularly that feeling things deeply and writing them down is basically my job description.
9002	Deb Caletti	When I was a young mother at home with a two year old and a five year old, living on the Eastside in one of those neighborhoods where all the houses look the same, where all the cars look the same and the lawns look the same, I was writing in secret.
9790	Douglas Feith	Peace, of course, is different from divorce; indeed, in essential respects, divorce is the opposite of peace.
9791	Douglas Feith	Europe is a collection of free countries.
9792	Douglas Feith	I don't think that anybody should be ruling in or ruling out anything while we are conducting diplomacy.
9793	Douglas Feith	There have been linkages between the Iraqi government and al-Qaeda going back more or less a decade.
9794	Douglas Feith	It was known in the mid 90s already that Saddam Hussein was a dangerous tyrant that he had already launched aggressions against Iran, he had invaded Kuwait.
9795	Douglas Feith	The purpose of the UN mechanism, this inspection mechanism, is not to engage in a cat and mouse game with Saddam Hussein and try to find weapons that the Iraqi government is working on concealing.
9796	Douglas Feith	They have involved co-operation between the Iraqi intelligence and al-Qaeda operatives on training and combined operations regarding bomb making and chemical and biological weapons.
9797	Douglas Feith	If you live in Israel and you see the way life is there and then you go abroad and see the way Israel is reported on, the way that Israel gets reported on night after night is simply pictures of bombings or military actions.
9798	Douglas Feith	I had done a lot of reading, relative for a kid, about World War Two, and I thought about Chamberlain a lot.
9799	Douglas Feith	I think the disarmament of Iraq is inevitable.
9800	Douglas Feith	I'm concerned about getting Iraq on its feet.
9801	Douglas Feith	I'm not concerned about weapons of mass destruction.
9802	Douglas Feith	No, the United States does not target civilians.
9803	Douglas Feith	Our concept is not that America should operate alone or by itself in world affairs or in military affairs.
9804	Douglas Feith	There are a lot of things that need to be done to improve communications.
9805	Douglas Feith	Though public pronouncements of Israeli officials emphasize peace and mutuality, unilateralism actually drives Israeli actions.
9806	Douglas Feith	We know that there are various activities important to the insurgents in Iraq that are occurring in Syria.
9807	Douglas Feith	If all goes well, the Iraqis are going to have a country that's going to have a representative government and will be at peace with its neighbors and in the region.
9808	Douglas Feith	The key to making the inspections work is the Iraqi government making the crucial decision that because of the international pressure Iraq has to disarm itself.
9809	Douglas Feith	The United States has some people in Europe with whom we disagree on this matter and a large number of people in Europe, including governments in Europe, with whom we agree.
9810	Douglas Feith	We are a country that has many friends, many allies, when we operate in the world, we operate with friends and allies that's been true for decades and if we wind up going to war in Iraq it will be true in Iraq.
9811	Douglas Feith	We have a substantial number of countries that have pledged and provided all kinds of support for the United States in the event that war becomes necessary in Iraq.
9812	Douglas Feith	Well we are hoping that the power of the community of free nations is such that our sovereignty our rights are not going to be challenged by anybody who's going try to undermine the freedom, the openness of our societies and our security.
9813	Douglas Feith	What the UN inspectors can do is demonstrate to the world, help the Iraqi government demonstrate to the world that the Iraqis are cooperatively disarming if that is in fact what the Iraqi government decides to do.
10106	Earl Campbell	I miss the guys. I don't get to see them often. We do get together in Houston now and then.
10107	Earl Campbell	Pittsburgh was a great team. Coach Noll, Joe Greene, Jack Lambert, L.C. Greenwood and all those guys did a great job. That's the team that kept us from winning two Super Bowls. It was a great rivalry.
10108	Earl Campbell	After watching films of Jim Brown, I noticed that he never ran out of bounds. He always ran North and South and that's what I turned my style into. I was a North and South runner.
10109	Earl Campbell	Our company sells about five to six million pounds of sausage a year. We sell it retail and to restaurants. We've got all kinds of products.
10110	Earl Campbell	Coming up as a kid, I played middle linebacker and I was very bow-legged, and I wanted to be like the legendary Dick Butkus.
10111	Earl Campbell	I did some good things as a rookie.
10112	Earl Campbell	Somebody will always break your records. It is how you live that counts.
10113	Earl Campbell	First of all, I'm so glad that the city of Houston has a football team again. They have such great fans. I'm really happy for the people of Houston because they deserve a football team.
10114	Earl Campbell	I think one game we played the Oakland Raiders and Jack Tatum and I had an accident on the one-yard line. The only thing that Jack Tatum didn't do was wrap me up so I backed into the endzone backwards.
10115	Earl Campbell	I had two things I could do: I could run over you, and I could put a good stiff arm on you. That was about it.
10116	Earl Campbell	I try to get them to remember that they're not just athletes, but student-athletes.
10117	Earl Campbell	My running style was kind of just head-on, because I couldn't dance.
10118	Earl Campbell	Everything in life has a price on it - there ain't a damn thing free in America, and football has got a price on it.
10119	Earl Campbell	I always knew that I wanted to do something in business and I prepared myself for that.
10120	Earl Campbell	I have a company called Earl Campbell Foods. I got into the meat business in 1991.
10121	Earl Campbell	It really started cooking when I moved to Houston. I bought a house and got my own barbeque pit.
10122	Earl Campbell	There are two things panic patients hate to do. They hate to take medication - and they hate to go to doctors. They hate to come to grips.
10123	Earl Campbell	When I was a kid and got in trouble, I'd always say, Mom, I'm in trouble. Well, Mom, I'm in trouble.
10124	Earl Campbell	Emmitt Smith is a great running back. One of the things I like about him along with Edgerrin James is that neither one of them 'show out' when they run a touchdown.
10125	Earl Campbell	I have a wife and two boys. One is 18 and the other is 14. The 18-year old is getting ready for college next year and he made a decision to run track. He runs a lot like Michael Johnson.
10126	Earl Campbell	I learned from different guys I played with, too. The key was probably three people: The good Lord, the offensive linemen I played with and great fullbacks that could block very well.
10127	Earl Campbell	I talk to student-athletes. I try to get them to remember that they're not just athletes, but student-athletes. You need to get an education, keep your hands clean and try to represent the university.
10128	Earl Campbell	Sometimes I pay for it, With the way I walk now, the things I did to my body wasn't supposed to be done. At 48 years old, it is saying, 'Hey, Earl, remember what you did to me?'.
10129	Earl Campbell	There had been talk about me getting involved with the new team in Houston. I don't know if it's something that will become a realization, but it would be something that I would love to do.
11514	Ernest Gaines	Why is it that, as a culture, we are more comfortable seeing two men holding guns than holding hands?
11515	Ernest Gaines	The mark of fear is not easily removed.
11516	Ernest Gaines	Question everything. Every stripe, every star, every word spoken. Everything.
11517	Ernest Gaines	There will always be men struggling to change, and there will always be those who are controlled by the past.
11518	Ernest Gaines	Sometimes you got to hurt something to help something. Sometimes you have to plow under one thing in order for something else to grow.
11519	Ernest Gaines	Words mean nothing. Action is the only thing. Doing. That's the only thing.
11520	Ernest Gaines	I believe that the writer should tell a story. I believe in plot. I believe in creating characters and suspense.
11521	Ernest Gaines	I write to try to find out who I am. One of my main themes is manliness. I think I'm trying to figure out what manliness really is.
11522	Ernest Gaines	Today I must write a paragraph or a page better than I did yesterday.
11523	Ernest Gaines	In the beginning, I tried to be a more cosmopolitan writer, but I realized that I was a country boy, and I had to deal with things I knew about and where I came from.
11524	Ernest Gaines	When I'm sitting in the church alone, I can hear singing of the old people. I can hear their singing and I can hear their praying, and sometimes I hum one of their songs.
11525	Ernest Gaines	I was raised by a lady that was crippled all her life but she did everything for me and she raised me. She washed our clothes, cooked our food, she did everything for us. I don't think I ever heard her complain a day in her life. She taught me responsibility towards my brother and sisters and the community.
11526	Ernest Gaines	A myth is an old lie that people believe in. White people believe that they're better than anyone else on earth - and that's a myth.
11527	Ernest Gaines	All writers write about the past, and I try to make it come alive so you can see what happened.
11528	Ernest Gaines	I had to see and feel and be with the thing that I wanted to write about.
11529	Ernest Gaines	I knew I wanted to be a writer and I knew if I had a wife and family, I would neglect something, and I was afraid it wouldn't be the writing.
11530	Ernest Gaines	I think I'm a very religious person. I think I believe in God as much as any man does. I don't only believe in God, I know there's God.
11531	Ernest Gaines	I wanted to be a writer. I wanted to say something about home.
11532	Ernest Gaines	The sharecropper may lower his eyes, but not because he's less of a man. That's just a condition of society that such things exist.
11533	Ernest Gaines	Grace under pressure isn't just about bullfighters and men at war. It's about getting up every day to face a job or a white boss you don't like but have to face to feed your children so they'll grow up to be a better generation.
11534	Ernest Gaines	What I miss today more than anything else - I don't go to church as much anymore - but that old-time religion, that old singing, that old praying which I love so much. That is the great strength of my being, of my writing.
11535	Ernest Gaines	I suppose I started writing seriously at 16 years old. I thought I wrote a novel at 16 and sent it to New York! They sent it back because it wasn't novel.
11536	Ernest Gaines	I try to write something that would interest anybody and keep them turning the page. You must have a plot and good storyline.
11537	Ernest Gaines	I write with as much objectivity as I can.
11932	Farrah Fawcett	My number one goal is to love, support and be there for my son.
11933	Farrah Fawcett	God gave women intuition and femininity. Used properly, the combination easily jumbles the brain of any man I've ever met.
11934	Farrah Fawcett	I'm shy. I can go on a trip for days and not go because I won't sit on a toilet seat on a plane. I'm certainly not going to go on somebody's lawn. Could you imagine, in a cocktail dress?
11935	Farrah Fawcett	When you do bad things, bad things happen to you.
11936	Farrah Fawcett	The reason that the all-American boy prefers beauty to brains is that he can see better than he can think.
11937	Farrah Fawcett	I'm a private person. I'm shy about people knowing things.
11938	Farrah Fawcett	Marriages that last are with people who do not live in Los Angeles.
11939	Farrah Fawcett	I don't think an actor ever wants to establish an image. That certainly hurt me, and yet that is also what made me successful and eventually able to do more challenging roles.
11940	Farrah Fawcett	Everything has positive and negative consequences.
11941	Farrah Fawcett	It's still going on. I guess it will be until Redmond quits, dies or is jailed.
11942	Farrah Fawcett	Have I been wiretapped? Yes. But who they said wiretapped me was incorrect.
11943	Farrah Fawcett	I became famous almost before I had a craft.
11944	Farrah Fawcett	In the face of excruciating pain and uncertainty, I never lost hope, and it never occurred to me to stop fighting - not ever.
11945	Farrah Fawcett	You have to eventually grow up and take control of your life, which is very hard to do.
11946	Farrah Fawcett	I find that, for me, personally - and this is in everyday life - if I'm not growing, if I can't be stimulated in a conversation, then I am bored. And I'm not good when I'm bored.
11947	Farrah Fawcett	I think that when you're kind of just shoved out there and you have to be tough and you're facing tough people and people are saying bad things about you, that all of a sudden, you have to become a little less sweet.
11948	Farrah Fawcett	You know what I would love? I would love to be one of those actresses who can come out with a film or come out with a new commercial without the world knowing about it.
11949	Farrah Fawcett	I am proud of what I have got and I need an audience.
11950	Farrah Fawcett	I was terrified of getting the chemo. It's not pleasant. And the radiation is not pleasant.
11951	Farrah Fawcett	It would almost be sinful to say that I regretted doing 'Charlie's Angels' because it did so much for my career.
11952	Farrah Fawcett	This experience has also humbled me by giving me a true understanding of what millions of others face each day in their own fight against cancer.
11953	Farrah Fawcett	To be rude to someone is not my nature.
11954	Farrah Fawcett	I would rather make feature movies because, let's face it, you take more time. You take seven days to do a show, and you take three or four months to do a movie.
11955	Farrah Fawcett	I'm holding onto the hope that there is some reason that I got cancer and there is something - that may not be very clear to me right now - but that I will do.
12357	Frank Gaffney	History demonstrates that previous military drawdowns invited aggression by our enemies. After World War I, America drew down forces until the U.S. Army had fewer than 100,000 men in uniform. That weakness invited Nazi aggression in Europe and the imperial Japanese attack at Pearl Harbor.
12358	Frank Gaffney	Unfortunately, the cyber threat to 'the grid' is only one means of eviscerating the soft underbelly of American society. Another which has been getting increasing attention could be delivered via the kind of nuclear-armed ballistic missile that Iran and North Korea have been developing: a strategic electro-magnetic pulse attack.
12359	Frank Gaffney	Too many countries that do not play by the free trade rules of the World Trade Organization - including, notably mercantilist China and monopolist Saudi Arabia - have been allowed in, to the detriment of both the WTO and the liberal trading environment it is supposed to sponsor.
12360	Frank Gaffney	Boone Pickens should be commended for his leadership on American energy security, and for bringing Ted Turner along on some sensible approaches to enhancing it.
12361	Frank Gaffney	After all, from the Muslim Brotherhood's inception in Egypt in 1928, it has been a revolutionary organization committed to the imposition worldwide of a totalitarian, supremacist Islamic doctrine they call shariah.
12362	Frank Gaffney	Most Americans will be horrified that President Obama is compromising our deterrent to chemical and biological attacks on this country. Our allies will also be troubled by his aspiration to eliminate U.S. tactical nuclear weapons in Europe.
12363	Frank Gaffney	It is one of the truisms of politics that a conservative is often enough a former liberal who has been 'mugged by reality.'
12364	Frank Gaffney	The object of China's strategy is inexorably to supplant the United States as the world's premier economic power, and if necessary, to defeat us militarily.
12365	Frank Gaffney	To his lasting credit, President Reagan never wavered. He recognized the strategic importance of staying the course, both in terms of denying Moscow the military hegemony it sought in Western Europe and of restoring the will, cohesiveness, and security of the NATO alliance, so badly frayed during the turbulent 1970s.
