id	author	quote
27212	Mignon McLaughlin	The only courage that matters is the kind that gets you from one moment to the next.
27213	Mignon McLaughlin	No one has ever loved anyone the way everyone wants to be loved.
27214	Mignon McLaughlin	A woman telling her true age is like a buyer confiding his final price to an Armenian rug dealer.
27215	Mignon McLaughlin	The head never rules the heart, but just becomes its partner in crime.
27216	Mignon McLaughlin	We are all born brave, trusting and greedy, and most of us remain greedy.
27217	Mignon McLaughlin	Society honors its living conformists and its dead troublemakers.
27218	Mignon McLaughlin	A car is useless in New York, essential everywhere else. The same with good manners.
27219	Mignon McLaughlin	What you have become is the price you paid to get what you used to want.
27220	Miguel Angel Ruiz	Always Do Your Best. Your best is going to change from moment to moment; it will be different when you are healthy as opposed to sick. Under any circumstance, simply do your best, and you will avoid self-judgment, self-abuse and regret.
27221	Miguel Angel Ruiz	Be Impeccable With Your Word. Speak with integrity. Say only what you mean. Avoid using the word to speak against yourself or to gossip about others. Use the power of your word in the direction of truth and love.
27222	Miguel Angel Ruiz	Life is like dancing. If we have a big floor, many people will dance. Some will get angry when the rhythm changes. But life is changing all the time.
27223	Miguel Angel Ruiz	Don't Make Assumptions. Find the courage to ask questions and to express what you really want. Communicate with others as clearly as you can to avoid misunderstandings, sadness and drama. With just this one agreement, you can completely transform your life.
27224	Miguel Angel Ruiz	Just imagine becoming the way you used to be as a very young child, before you understood the meaning of any word, before opinions took over your mind. The real you is loving, joyful, and free. The real you is just like a flower, just like the wind, just like the ocean, just like the sun.
27225	Miguel Angel Ruiz	Humans believe so many lies because we aren't aware. We ignore the truth or we just don't see the truth. When we are educated, we accumulate a lot of knowledge, and all that knowledge is just like a wall of fog that doesn't allow us to perceive the truth, what really is.
27226	Miguel Angel Ruiz	Don't Take Anything Personally. Nothing others do is because of you. What others say and do is a projection of their own reality, their own dream. When you are immune to the opinions and actions of others, you won't be the victim of needless suffering.
27227	Miguel Angel Ruiz	When we believe in lies, we cannot see the truth, so we make thousands of assumptions and we take them as truth. One of the biggest assumptions we make is that the lies we believe are the truth!
27228	Miguel Angel Ruiz	Every human is an artist. The dream of your life is to make beautiful art.
27229	Miguel Angel Ruiz	Respect is one of the greatest expressions of love.
27230	Miguel Angel Ruiz	Under any circumstance, simply do your best, and you will avoid self-judgment, self-abuse and regret.
27231	Miguel Angel Ruiz	People like to say that the conflict is between good and evil. The real conflict is between truth and lies.
27232	Miguel Angel Ruiz	Everything you think about yourself, everything you believe about yourself, is because you learned it.
27233	Miguel Angel Ruiz	When you look at yourself in a mirror, do you like what you see, or do you judge your body and use the word to tell yourself lies? If you believe that you are not attractive enough, then you believe a lie, and you are using the word against yourself, against the truth.
27234	Miguel Angel Ruiz	Life is very, very simple and easy to understand, but we complicate it with the beliefs and ideas that we create.
27235	Miguel Angel Ruiz	Death is not the biggest fear we have; our biggest fear is taking the risk to be alive - the risk to be alive and express what we really are.
27236	Miguel Angel Ruiz	Be impeccable with your word.
27237	Miguel Angel Ruiz	Always do your best.
27238	Miguel Angel Ruiz	Love is unknown. To open the heart in trust is unknown. They say love hurts. It doesn't have to.
27239	Miguel Angel Ruiz	The same way that you are the main character of your story, you are only a secondary character in everybody else's story.
27240	Miguel Angel Ruiz	Be Skeptical, but learn to listen.
27241	Miguel Angel Ruiz	Every human is an artist. And this is the main art that we have: the creation of our story.
27242	Miguel Angel Ruiz	The word is a force you cannot see, but you can see the manifestation of that force, the expression of the word, which is your own life.
27243	Miguel Angel Ruiz	You know that if you lie to yourself, surely other people lie to themselves. And if they lie to themselves, they will lie to you also.
27244	Miguel Angel Ruiz	Your best is going to change from moment to moment; it will be different when you are healthy as opposed to sick.
27354	Mike Tyson	I'm a dreamer. I have to dream and reach for the stars, and if I miss a star then I grab a handful of clouds.
27355	Mike Tyson	Everyone has a plan 'till they get punched in the mouth.
27356	Mike Tyson	I want to rip out his heart and feed it to Lennox Lewis. I want to kill people. I want to rip their stomachs out and eat their children.
27357	Mike Tyson	I don't react to a tragic happening any more. I took so many bad things as a kid and some people think I don't care about anything. It's just too hard for me to get emotional. I can't cry no more.
27358	Mike Tyson	I'm in trouble because I'm normal and slightly arrogant. A lot of people don't like themselves and I happen to be totally in love with myself.
27359	Mike Tyson	As long as we persevere and endure, we can get anything we want.
27360	Mike Tyson	When I fight someone, I want to break his will. I want to take his manhood. I want to rip out his heart and show it to him.
27361	Mike Tyson	My biggest weakness is my sensitivity. I am too sensitive a person.
27362	Mike Tyson	God lets everything happen for a reason. It's all a learning process, and you have to go from one level to another.
27363	Mike Tyson	Everybody's got plans... until they get hit.
27364	Mike Tyson	I'm just like you. I enjoy the forbidden fruits in life, too.
27365	Mike Tyson	You can't stay married in a situation where you are afraid to go to sleep in case your wife might cut your throat.
