id	author	quote
24585	Lukas Haas	Balancing my film career and my music will be something I'm just going to have to deal with, as it happens. I think I can balance it out; the choices will probably be pretty clear. If there's a movie I just have to do, I will work the music around it.
24586	Lukas Haas	I like both music and acting, and they both have a lot in common - timing, immediacy, stuff like that. But acting is more regimented. You wait around for hours, you don't get to write the script, you get hired. Music represents me better. I'm not acting; I'm just expressing myself.
24587	Lukas Haas	I was in Kansas for about a month, and we worked most of the time in a very small town, so it felt like the production basically took the whole town over. In a way, we were the Martians in Kansas.
24588	Lukas Haas	I'm remixing an R.E.M. track called 'I've Been High' from their last album, 'Reveal.' It's a beautiful song, but record execs didn't put it out as a single because it didn't sound like the R.E.M. we're used to. So I asked Michael Stipe if I could have the tapes to do a remix, and he agreed.
24589	Lukas Haas	I've had offers to sign a record deal, but the people I've talked to have wanted to package me and have me meet with songwriters who've written stuff for Whitney Houston, that sort of thing. That's not at all my style.
24590	Lukas Haas	In choosing any role, I ask the same questions: what kind of part is it? is the role challenging? does the director have a vision? is the story moving? etc.
24591	Lukas Haas	This was basically the first time I got to act in action scenes, with things blowing up all around me. It sounds corny, but I think every actor would like to - at least once in his or her career - play the person who saves the entire world.
26897	Michael Irvin	My favorite day was Monday, September the 25th, 2006. New Orleans, Louisiana, site of the Superdome. I watched our people who had suffered so grievously through Hurricane Katrina fill a stadium hours before a game and stay hours after the game.
26898	Michael Irvin	I'm no superman.
26899	Michael Irvin	I didn't always know, but I always wanted to. I always wanted to be the very best receiver the Cowboys ever had. That was my goal coming in as a rookie and my goal throughout my career: being the best they ever had, going up in the Ring of Honor.
26900	Michael Irvin	I am going to do everything I can to clear my name.
26901	Michael Irvin	I understand people have doubts, but I'm totally clean.
26902	Michael Irvin	The movie, 'Remember the Titans,' is my favorite movie, staring Denzel Washington. I love the way in this movie the game of football brings those boys together, it unites those boys on that football field. It unites a whole town, black, white, old, young, rich and poor.
26903	Michael Irvin	We looked at each other standing on the podium, and I think we all were tearing up. But we had to keep it cool. I think we did. Then we let out a breath.
26904	Michael Irvin	I am the original... Those are my disciples.
26905	Michael Irvin	I can't write my life story without Emmitt and Troy. They can't write their life stories without me. We're tied together forever. This is a day to remember for the rest of our lives.
26906	Michael Irvin	I know the type of demons they have to fight and I am going to help them, because it's the only way I can keep them from getting to my family. I have to clean up my friends because they are around my boys. It's upsetting.
26907	Michael Irvin	The whole thing means such a great deal for me, and hopefully one day it will be there. But my friends and my family mean a little more. I would rather be helping them, even if it hurts that.
26908	Michael Irvin	You made it something special. Most of all, I want to thank the fans for your support not through the great times that we shared on the football field, but for the last 17 years of my life. You have supported me through all times.
26909	Michael Irvin	I am not a player anymore.
26910	Michael Irvin	Hey, we have obligations. We all work for a living now.
26911	Michael Irvin	I'm taking T.O., every day... He gives me the whole football field.
26912	Michael Irvin	We all want to thank Emmitt for allowing us to enjoy every yard.
26913	Michael Irvin	'Through the times I've gone through the last couple of weeks - and I'm still trying to help a friend - I got attacked pretty hard through the media, and it hurt and it was devastating, but I really found out who was with me and who was there for me.
27306	Mike Davidson	It's all about people. It's about networking and being nice to people and not burning any bridges. Your book is going to impress, but in the end it is people that are going to hire you.
27307	Mike Davidson	We are constantly working towards the highest level of compliance possible.
27308	Mike Davidson	I don't start with a design objective, I start with a communication objective. I feel my project is successful if it communicates what it is supposed to communicate.
27309	Mike Davidson	If I somehow felt like having a site which strictly validates was an indication of my manhood, maybe I'd do it, but it really means very little to me. We're mavericks over here, what can we say?
27310	Mike Davidson	We found a way to make things look great to the human eye through the window of a graphical web browser without worrying about what everything looked like under the hood.
27311	Mike Davidson	Writing old school HTML code was never very much fun but now it's getting downright tedious for most people.
27312	Mike Davidson	Now that digital lifestyle devices, tablets, wireless phones, and other Internet appliances are beginning to come of age, we need to worry about presenting our content to these devices so that it is optimized for their display capabilities.
27313	Mike Davidson	You can have information and ease of use and have artistic integrity at the same time. The art of being a good Web designer is getting yourself into that middle ground and treating it as a final destination instead of as a compromise.
27314	Mike Davidson	Blogs are a great way to monitor and even participate in the chatter about your new site.
27315	Mike Davidson	We fully expect our competitors to join us in embracing open standards with their next redesigns.
27316	Mike Davidson	Because the competitive landscape of the web is such that the site which looks and works best gets the most traffic, developers and designers put a premium on the presentation of that content and let structural markup take a back seat.
27317	Mike Davidson	For most of the '90s and the first part of this decade, content providers who wanted to publish online only needed to worry about the graphical web browser.
27318	Mike Davidson	For the tiny percentage of people who are negatively affected by our embracing of standards, they can just get their sports somewhere else in the meantime. It's not like we're denying them hospital care.
27319	Mike Davidson	I vertically center things in tables a lot, and the fact that there is no way to control vertical positioning in divs affects the way we do things across the board.
27320	Mike Davidson	If I was designing a web site for elementary school children, I might have a much higher percentage of older computers with outdated browsers since keeping up with browser and hardware technology has not traditionally been a strong point of most elementary schools.
