id	author	quote
28476	Niger Innis	Obamanomics, his imposition of European-style socialism, is not working for African-Americans. It is not working for Latinos and African-Americans.
28477	Niger Innis	The slaves had food stamps, too. It was called 'scraps from Massa's table.'
28478	Niger Innis	After the Civil War, when blacks fought along whites to secure freedom for all, southern states enacted Black Codes, laws that restricted the civil rights and liberties of blacks. Central to the enforcement of these laws were the stiff penalties for blacks possessing firearms.
28479	Niger Innis	Al Sharpton came to fame by perpetuating a racial fraud, basically waving the racial bloody red shirt, and that's what unfortunately too many Democrats and too many progressives do. They don't argue the issues, they don't argue policy, they're out with their bloody red shirt being for women one day, blacks the other day and Latinos another day.
28480	Niger Innis	For black Americans, we know that gun control... sprouts from racist soil - be it after the or during the infamous Dred Scott case where black man's humanity was not recognized.
28481	Niger Innis	I do not believe that Darren Wilson should've been charged, but Brown should not have lost his life. Brown and Trayvon Martin should've gotten their butts kicked badly. They should've been handled physically, but they should not have been killed.
28482	Niger Innis	I don't give a darn about coal or about oil. I do give a darn about oil jobs. I do give a darn about the jobs that coal can bring... I am against the Obama administration demonizing certain forms of energy and glorying others. I say, bring it all in.
28483	Niger Innis	I think others may look at the uniqueness of my candidacy, the fact that I'm an African-American, conservative tea party Republican, and somehow race injects itself into the conversation.
28484	Niger Innis	Long before gun control was touted as 'common sense' measures, the concept was promoted as a means to keep ethnic populations in an unequal position while assuaging the fears of whites.
28485	Niger Innis	One of the crises that we have to deal with is a crisis of law enforcement officials that are not physically capable enough to handle without taking out the gun.
28486	Niger Innis	One thing Republican leaders, regardless of whether they love us or they hate us, have got to understand is there's no way in hell there will ever be another Republican president without the active engagement of the Tea Party masses and support of the Tea Party masses.
28487	Niger Innis	People are familiar with 'the stick' of the Tea Party... challenging incumbents, flooding the phone lines. What they're not so much familiar with, and what I want to expand, is 'the carrot.' So when a Mitch McConnell, or when a Republican caucus stands firm... we have to reward them.
28488	Niger Innis	The First Amendment allows Nazis and white extremists to do what they are going to do, and it allows for black extremists and all other types of extremists to do what they are going to do. I understand that, and I'm not opposed to that.
28489	Niger Innis	The purposeful restriction of knowledge has been at the heart of untold misery and hardship in this world. Serfs were kept illiterate so as to not jeopardize the feudal system. Slaves were kept in the dark on a variety of subjects so as to not provide them the possibility of escape.
28490	Niger Innis	There are compelling reasons to implement a true America First immigration plan, starting with border security. We are a land of immigrants. Immigration, with assimilation, has generally been good for America.
28491	Niger Innis	There is a genocide that is taking place among black men, in particular young black men, but it is not a genocide being perpetuated by white cops, by the Nazis, or by the Klan. Unfortunately and tragically, it is being perpetuated by other young black men.
28492	Niger Innis	We must stop trying to protect our planet from every imaginable, exaggerated or imaginary risk. And we must stop trying to protect it on the backs, and the graves, of the nation's and world's most powerless and impoverished people.
28493	Niger Innis	When you take out individual initiative, individual responsibility, and the hope that every individual is born with, to better their lives, to climb the economic ladder, to pursue happiness, that is, in fact, a neoslavery.
28767	Og Mandino	Always do your best. What you plant now, you will harvest later.
28768	Og Mandino	I will love the light for it shows me the way, yet I will endure the darkness because it shows me the stars.
28769	Og Mandino	Always seek out the seed of triumph in every adversity.
28770	Og Mandino	Failure will never overtake me if my determination to succeed is strong enough.
28771	Og Mandino	Take the attitude of a student, never be too big to ask questions, never know too much to learn something new.
28772	Og Mandino	Do all things with love.
28773	Og Mandino	Beginning today, treat everyone you meet as if they were going to be dead by midnight. Extend to them all the care, kindness and understanding you can muster, and do it with no thought of any reward. Your life will never be the same again.
28774	Og Mandino	Always render more and better service than is expected of you, no matter what your task may be.
28775	Og Mandino	I am here for a purpose and that purpose is to grow into a mountain, not to shrink to a grain of sand. Henceforth will I apply ALL my efforts to become the highest mountain of all and I will strain my potential until it cries for mercy.
28776	Og Mandino	Obstacles are necessary for success because in selling, as in all careers of importance, victory comes only after many struggles and countless defeats.
28777	Og Mandino	Treasure the love you receive above all. It will survive long after your good health has vanished.
28778	Og Mandino	Work as though you would live forever, and live as though you would die today. Go another mile!
28779	Og Mandino	To do anything truly worth doing, I must not stand back shivering and thinking of the cold and danger, but jump in with gusto and scramble through as well as I can.
28780	Og Mandino	It is those who concentrates on but one thing at a time who advance in this world. The great man or woman is the one who never steps outside his or her specialty or foolishly dissipates his or her individuality.
28781	Og Mandino	I seek constantly to improve my manners and graces, for they are the sugar to which all are attracted.
28782	Og Mandino	I have never heard anything about the resolutions of the apostles, but a good deal about their acts.
28783	Og Mandino	There is an immeasurable distance between late and too late.
28784	Og Mandino	To be always intending to make a new and better life but never to find time to set about it is as to put off eating and drinking and sleeping from one day to the next until you're dead.
28785	Og Mandino	Tomorrow is only found in the calendar of fools.
28786	Og Mandino	Sound character provides the power with which a person may ride the emergencies of life instead of being overwhelmed by them. Failure is... the highway to success.
28787	Og Mandino	The person who knows one thing and does it better than anyone else, even if it only be the art of raising lentils, receives the crown he merits. If he raises all his energy to that end, he is a benefactor of mankind and its rewarded as such.
28788	Og Mandino	You never know what events are going to transpire to get you home.
28801	Oksana Baiul	First, I have to thank God for giving me the gift that he did as well as a second chance for a better life.
28802	Oksana Baiul	My weaknesses are my jumps. The reason is that although I land them in practice, when I actually compete or perform, I should let my body go and stabilize my mind better. Also, I need to work on not letting negative thoughts and emotions get to me on the ice.
28803	Oksana Baiul	One of my favorite vacation places is Miami, because of the people, the water and the beach - of course - and the architecture on Miami Beach is so wonderful.
28804	Oksana Baiul	I wish I could compete again, but my good feeling is, these competitions are better as exhibitions.
28805	Oksana Baiul	Olympic Gold changed me and my life dramatically. I became a celebrity overnight and people see me as a famous skater, not a real person.
28806	Oksana Baiul	I skate now for fun and to keep myself in shape.
28807	Oksana Baiul	And still I'm not completely happy with my skating. I always feel I can do more and climb higher.
28808	Oksana Baiul	I started taking ballet lessons when I was three and a half and I still take dance classes.
28809	Oksana Baiul	No, I'm not coaching. It's a huge responsibility to coach somebody.
28810	Oksana Baiul	I'd like to consider myself a versatile skater and I like to skate to different kinds of music.
28811	Oksana Baiul	Actually I dance really well on the floor.
28812	Oksana Baiul	I come to Fashion Week events in New York City twice a year.
28813	Oksana Baiul	I don't care what the critics say or think because I care for and love my fans.
28814	Oksana Baiul	I use Graf Edmonton for boots and John Wilson blades.
28815	Oksana Baiul	I want kids to enjoy skating and I think it's a great workout.
28816	Oksana Baiul	I will try to make a doll of Oksana with a little dog.
28817	Oksana Baiul	I wish I could say it's easy, but honestly, to get ready for a big championship is not as easy as it seems.
28818	Oksana Baiul	Now, I don't make decisions as fast as I used to.
28819	Oksana Baiul	People really do spend a lot of money on their pets - sometimes more then themselves.
28820	Oksana Baiul	Professional competitions are overrated.
28821	Oksana Baiul	I have a lot of different stages in my life when training has been easy or hard. Now, it seems that I have been training for so long that it has become almost second nature to me.
28822	Oksana Baiul	Pairs skating and singles are two different things. Although some skaters have achieved this successfully, it is a very difficult transition. You're looking at double work.
29057	Oscar Isaac	I like being like a chameleon who transforms himself with each role.
29058	Oscar Isaac	I think it's good to be a little more fearless in saying what you feel. In not being scared of the repercussions of that.
29059	Oscar Isaac	I've never been much of a guitarist. I mean, I've played forever, but I was always more of a rhythm kind of guy. I don't read music.
29060	Oscar Isaac	There's very few people - like Shakespeare - who, no matter what, were gonna do what they did. For the rest of us, there's a lot of events that have to happen in order for things to end up the way they are.
29061	Oscar Isaac	I get attached to things: I wear the same jeans for a year.
29062	Oscar Isaac	I played guitar and bass. I didn't do much vocals, although I did have one band where I was the lead singer. But that was when I was in college.
29063	Oscar Isaac	I think that's why often people in creative fields can feel so alone is because there's a constant third eye, that constant watcher.
29064	Oscar Isaac	I think that when you decide to dedicate yourself to creative endeavors and surround yourself with people who are creative, you very quickly learn how hard it is to survive doing those kinds of things, not to mention make a living at them.
29065	Oscar Isaac	I've done movies I'm very proud of, but there's always a sense of: 'Come see this shiny new car!' The question I hate the most is: 'Why should people see it?'
29066	Oscar Isaac	My dad always played a lot of music, so I heard him playing all the time, and then I decided that I wanted to learn to play guitar, so I got an acoustic and started taking lessons. I wanted to be able to shred like Yngwie Malmsteen.
29067	Oscar Isaac	I grew up in a very devoutly Christian home.
29068	Oscar Isaac	With Shakespeare, there's no subtext; you're speaking exactly what you're thinking constantly.
29069	Oscar Isaac	A movie set is like a petri dish for neuroses, you know? It's just, like, egos and weird personalities and, more than anything, fear.
29070	Oscar Isaac	I don't know if they were all functioning, but I did play in a bunch of bands.
29071	Oscar Isaac	I had an audition where Josh Brolin was pelting me with his personality. I didn't get the part.
29072	Oscar Isaac	I started off thinking that I just needed one shot to prove myself, but then I realised that I was only going to learn about acting by doing it.
29073	Oscar Isaac	I started playing guitar at, like, 12 or 13 and just rock bands mostly. I had a punk rock band and hard core bands and all that.
29074	Oscar Isaac	My dad was a doctor, but he was just always, like, going from hospital to hospital for some reason.
29075	Oscar Isaac	My dad was a huge Bob Dylan fan, so we listened to his music, Cat Stevens, Simon & Garfunkel, and all that kind of stuff.
29076	Oscar Isaac	When I'm creating a character, I don't see it so much as playing someone else as just playing a specific part of myself under certain circumstances.
29077	Oscar Isaac	I was in bands, but they were punk bands, and you plug in the guitars, you turn them up really loud, you've got four or five other people on stage with you, you've got some protection from when they throw lighters. You can always hide behind the lead singer or the bass player.
29078	Oscar Isaac	I was never much of a singer. I was terrible. It's embarrassing: I was trying to sound like everybody else. I went through a big Cure phase, so I was trying to do that kind of dramatic voice.
31733	Robert E. Lee	Get correct views of life, and learn to see the world in its true light. It will enable you to live pleasantly, to do good, and, when summoned away, to leave without regret.
31734	Robert E. Lee	What a cruel thing war is... to fill our hearts with hatred instead of love for our neighbors.
31735	Robert E. Lee	Never do a wrong thing to make a friend or to keep one.
31736	Robert E. Lee	Obedience to lawful authority is the foundation of manly character.
31737	Robert E. Lee	I cannot trust a man to control others who cannot control himself.
31738	Robert E. Lee	In all my perplexities and distresses, the Bible has never failed to give me light and strength.
31739	Robert E. Lee	The trite saying that honesty is the best policy has met with the just criticism that honesty is not policy. The real honest man is honest from conviction of what is right, not from policy.
31740	Robert E. Lee	It is well that war is so terrible, otherwise we should grow too fond of it.
31741	Robert E. Lee	The war... was an unnecessary condition of affairs, and might have been avoided if forebearance and wisdom had been practiced on both sides.
31742	Robert E. Lee	The education of a man is never completed until he dies.
31743	Robert E. Lee	I think it better to do right, even if we suffer in so doing, than to incur the reproach of our consciences and posterity.
31744	Robert E. Lee	We have fought this fight as long, and as well as we know how. We have been defeated. For us as a Christian people, there is now but one course to pursue. We must accept the situation.
31745	Robert E. Lee	We must expect reverses, even defeats. They are sent to teach us wisdom and prudence, to call forth greater energies, and to prevent our falling into greater disasters.
31746	Robert E. Lee	We failed, but in the good providence of God apparent failure often proves a blessing.
31747	Robert E. Lee	I have been up to see the Congress and they do not seem to be able to do anything except to eat peanuts and chew tobacco, while my army is starving.
31748	Robert E. Lee	I tremble for my country when I hear of confidence expressed in me. I know too well my weakness, that our only hope is in God.
31749	Robert E. Lee	I like whiskey. I always did, and that is why I never drink it.
31750	Robert E. Lee	My chief concern is to try to be an humble, earnest Christian.
31751	Robert E. Lee	A true man of honor feels humbled himself when he cannot help humbling others.
31752	Robert E. Lee	The devil's name is dullness.
31753	Robert E. Lee	It is good that war is so horrible, or we might grow to like it.
31754	Robert E. Lee	It is well that war is so terrible, or we should grow too fond of it.
32678	Ryan Adams	There is this strange fog of being a young man that I would refer to as soft time. Time does not go forward there. It's a series of doors that kind of wind back into one another, like a series of doors in the upper floor of a house. You revisit the same lessons over and over again, or you choose to ignore them.
32679	Ryan Adams	Maybe I am a jerk sometimes. Maybe I'm not. I think most people are kind of a jerk once in a while.
