id	author	quote
15915	Hubert H. Humphrey	If there is dissatisfaction with the status quo, good. If there is ferment, so much the better. If there is restlessness, I am pleased. Then let there be ideas, and hard thought, and hard work. If man feels small, let man make himself bigger.
15916	Hubert H. Humphrey	Today we know that World War II began not in 1939 or 1941 but in the 1920's and 1930's when those who should have known better persuaded themselves that they were not their brother's keeper.
15917	Hubert H. Humphrey	Asia is rich in people, rich in culture and rich in resources. It is also rich in trouble.
15918	Hubert H. Humphrey	There are not enough jails, not enough police, not enough courts to enforce a law not supported by the people.
15919	Hubert H. Humphrey	Never give up on anybody.
15920	Hubert H. Humphrey	The impersonal hand of government can never replace the helping hand of a neighbor.
15921	Hubert H. Humphrey	It is not what they take away from you that counts. It's what you do with what you have left.
15922	Hubert H. Humphrey	Propaganda, to be effective, must be believed. To be believed, it must be credible. To be credible, it must be true.
15923	Hubert H. Humphrey	The right to be heard does not automatically include the right to be taken seriously.
15924	Hubert H. Humphrey	Compassion is not weakness, and concern for the unfortunate is not socialism.
15925	Hubert H. Humphrey	Behind every successful man stands a surprised mother-in-law.
15926	Hubert H. Humphrey	Liberalism, above all, means emancipation - emancipation from one's fears, his inadequacies, from prejudice, from discrimination, from poverty.
15927	Hubert H. Humphrey	Freedom is the most contagious virus known to man.
15928	Hubert H. Humphrey	The Senate is a place filled with goodwill and good intentions, and if the road to hell is paved with them, then it's a pretty good detour.
15929	Hubert H. Humphrey	American public opinion is like an ocean, it cannot be stirred by a teaspoon.
15930	Hubert H. Humphrey	To be realistic today is to be visionary. To be realistic is to be starry-eyed.
15931	Hubert H. Humphrey	There are not enough jails, not enough policemen, not enough courts to enforce a law not supported by the people.
16338	Isaac Bashevis Singer	Kindness, I've discovered, is everything in life.
16339	Isaac Bashevis Singer	Life is God's novel. Let him write it.
16340	Isaac Bashevis Singer	A story to me means a plot where there is some surprise. Because that is how life is - full of surprises.
16341	Isaac Bashevis Singer	When you betray somebody else, you also betray yourself.
16342	Isaac Bashevis Singer	There is great treasure there behind our skull and this is true about all of us. This little treasure has great, great powers, and I would say we only have learnt a very, very small part of what it can do.
16343	Isaac Bashevis Singer	Our knowledge is a little island in a great ocean of nonknowledge.
16344	Isaac Bashevis Singer	We must believe in free will, we have no choice.
16345	Isaac Bashevis Singer	I did not become a vegetarian for my health, I did it for the health of the chickens.
16346	Isaac Bashevis Singer	The very essence of literature is the war between emotion and intellect, between life and death. When literature becomes too intellectual - when it begins to ignore the passions, the emotions - it becomes sterile, silly, and actually without substance.
16347	Isaac Bashevis Singer	When I was a little boy, they called me a liar, but now that I am grown up, they call me a writer.
16348	Isaac Bashevis Singer	The greatness of art is not to find what is common but what is unique.
16349	Isaac Bashevis Singer	Every creator painfully experiences the chasm between his inner vision and its ultimate expression.
16350	Isaac Bashevis Singer	If you keep on saying things are going to be bad, you have a good chance of being a prophet.
16351	Isaac Bashevis Singer	People often say that humans have always eaten animals, as if this is a justification for continuing the practice. According to this logic, we should not try to prevent people from murdering other people, since this has also been done since the earliest of times.
16352	Isaac Bashevis Singer	Sometimes love is stronger than a man's convictions.
16353	Isaac Bashevis Singer	If you keep saying things are going to be bad, you have a good chance of being a prophet.
16354	Isaac Bashevis Singer	There will be no justice as long as man will stand with a knife or with a gun and destroy those who are weaker than he is.
16355	Isaac Bashevis Singer	For those who are willing to make an effort, great miracles and wonderful treasures are in store.
16356	Isaac Bashevis Singer	What nature delivers to us is never stale. Because what nature creates has eternity in it.
16357	Isaac Bashevis Singer	I am thankful, of course, for the prize and thankful to God for each story, each idea, each word, each day.
16358	Isaac Bashevis Singer	A good writer is basically a story teller, not a scholar or a redeemer of mankind.
16359	Isaac Bashevis Singer	We know what a person thinks not when he tells us what he thinks, but by his actions.
16360	Isaac Bashevis Singer	The waste basket is the writer's best friend.
16361	Isaac Bashevis Singer	The New England conscience doesn't keep you from doing what you shouldn't - it just keeps you from enjoying it.
16362	Isaac Bashevis Singer	The second half of the twentieth century is a complete flop.
16363	Isaac Bashevis Singer	We have to believe in free will. We've got no choice.
17423	James Madison	Liberty may be endangered by the abuse of liberty, but also by the abuse of power.
17424	James Madison	Knowledge will forever govern ignorance; and a people who mean to be their own governors must arm themselves with the power which knowledge gives.
17425	James Madison	If men were angels, no government would be necessary.
17426	James Madison	The circulation of confidence is better than the circulation of money.
17427	James Madison	If Tyranny and Oppression come to this land, it will be in the guise of fighting a foreign enemy.
17428	James Madison	Philosophy is common sense with big words.
17429	James Madison	What is government itself but the greatest of all reflections on human nature? If men were angels, no government would be necessary. If angels were to govern men, neither external nor internal controls on government would be necessary.
17430	James Madison	The happy Union of these States is a wonder; their Constitution a miracle; their example the hope of Liberty throughout the world.
17431	James Madison	Do not separate text from historical background. If you do, you will have perverted and subverted the Constitution, which can only end in a distorted, bastardized form of illegitimate government.
17432	James Madison	In framing a government which is to be administered by men over men you must first enable the government to control the governed; and in the next place oblige it to control itself.
17433	James Madison	The Constitution preserves the advantage of being armed which Americans possess over the people of almost every other nation where the governments are afraid to trust the people with arms.
17434	James Madison	The people are the only legitimate fountain of power, and it is from them that the constitutional charter, under which the several branches of government hold their power, is derived.
17435	James Madison	A man has a property in his opinions and the free communication of them.
17436	James Madison	Where an excess of power prevails, property of no sort is duly respected. No man is safe in his opinions, his person, his faculties, or his possessions.
17437	James Madison	The advancement and diffusion of knowledge is the only guardian of true liberty.
17438	James Madison	War should only be declared by the authority of the people, whose toils and treasures are to support its burdens, instead of the government which is to reap its fruits.
17439	James Madison	A popular government without popular information or the means of acquiring it, is but a prologue to a farce, or a tragedy, or perhaps both.
17440	James Madison	It will be of little avail to the people that the laws are made by men of their own choice if the laws be so voluminous that they cannot be read, or so incoherent that they cannot be understood.
17441	James Madison	America was indebted to immigration for her settlement and prosperity. That part of America which had encouraged them most had advanced most rapidly in population, agriculture and the arts.
17442	James Madison	A sincere and steadfast co-operation in promoting such a reconstruction of our political system as would provide for the permanent liberty and happiness of the United States.
17443	James Madison	In no instance have... the churches been guardians of the liberties of the people.
17444	James Madison	The essence of Government is power; and power, lodged as it must be in human hands, will ever be liable to abuse.
17445	James Madison	I should not regret a fair and full trial of the entire abolition of capital punishment.
17446	James Madison	In Republics, the great danger is, that the majority may not sufficiently respect the rights of the minority.
17447	James Madison	Americans have the right and advantage of being armed - unlike the citizens of other countries whose governments are afraid to trust the people with arms.
17448	James Madison	As a man is said to have a right to his property, he may be equally said to have a property in his rights.
19779	John Adams	Because power corrupts, society's demands for moral authority and character increase as the importance of the position increases.
19780	John Adams	I must study politics and war that my sons may have liberty to study mathematics and philosophy.
19781	John Adams	Old minds are like old horses; you must exercise them if you wish to keep them in working order.
19782	John Adams	Liberty cannot be preserved without general knowledge among the people.
19783	John Adams	Our Constitution was made only for a moral and religious people. It is wholly inadequate to the government of any other.
19784	John Adams	The happiness of society is the end of government.
19785	John Adams	Democracy... while it lasts is more bloody than either aristocracy or monarchy. Remember, democracy never lasts long. It soon wastes, exhausts, and murders itself. There is never a democracy that did not commit suicide.
19786	John Adams	Facts are stubborn things; and whatever may be our wishes, our inclinations, or the dictates of our passions, they cannot alter the state of facts and evidence.
19787	John Adams	The Hebrews have done more to civilize men than any other nation. If I were an atheist, and believed blind eternal fate, I should still believe that fate had ordained the Jews to be the most essential instrument for civilizing the nations.
19788	John Adams	Great is the guilt of an unnecessary war.
19789	John Adams	Remember, democracy never lasts long. It soon wastes, exhausts, and murders itself. There never was a democracy yet that did not commit suicide.
19790	John Adams	Power always thinks... that it is doing God's service when it is violating all his laws.
19791	John Adams	Fear is the foundation of most governments.
19792	John Adams	The Declaration of Independence I always considered as a theatrical show. Jefferson ran away with all the stage effect of that... and all the glory of it.
19793	John Adams	Posterity! You will never know how much it cost the present generation to preserve your freedom! I hope you will make a good use of it.
19794	John Adams	Let us tenderly and kindly cherish, therefore, the means of knowledge. Let us dare to read, think, speak, and write.
19795	John Adams	When people talk of the freedom of writing, speaking or thinking I cannot choose but laugh. No such thing ever existed. No such thing now exists; but I hope it will exist. But it must be hundreds of years after you and I shall write and speak no more.
19796	John Adams	My country has contrived for me the most insignificant office that ever the invention of man contrived or his imagination conceived.
19797	John Adams	A government of laws, and not of men.
19798	John Adams	There is danger from all men. The only maxim of a free government ought to be to trust no man living with power to endanger the public liberty.
19799	John Adams	In politics the middle way is none at all.
