id	author	quote
20749	John W. Gardner	America's greatness has been the greatness of a free people who shared certain moral commitments. Freedom without moral commitment is aimless and promptly self-destructive.
20750	John W. Gardner	The idea for which this nation stands will not survive if the highest goal free man can set themselves is an amiable mediocrity. Excellence implies striving for the highest standards in every phase of life.
20751	John W. Gardner	If you have some respect for people as they are, you can be more effective in helping them to become better than they are.
20752	John W. Gardner	For every talent that poverty has stimulated it has blighted a hundred.
20753	John W. Gardner	One of the reasons people stop learning is that they become less and less willing to risk failure.
20754	John W. Gardner	Our problem is not to find better values but to be faithful to those we profess.
20755	John W. Gardner	All laws are an attempt to domesticate the natural ferocity of the species.
20756	John W. Gardner	It's a staggering transition for high school students that found they could study five hours a week and make As and Bs.
20757	John W. Gardner	History never looks like history when you are living through it. It always looks confusing and messy, and it always feels uncomfortable.
21251	Joseph Campbell	Find a place inside where there's joy, and the joy will burn out the pain.
21252	Joseph Campbell	The privilege of a lifetime is being who you are.
21253	Joseph Campbell	We must let go of the life we have planned, so as to accept the one that is waiting for us.
21254	Joseph Campbell	Follow your bliss and the universe will open doors where there were only walls.
21255	Joseph Campbell	I don't believe people are looking for the meaning of life as much as they are looking for the experience of being alive.
21256	Joseph Campbell	A hero is someone who has given his or her life to something bigger than oneself.
21257	Joseph Campbell	It is by going down into the abyss that we recover the treasures of life. Where you stumble, there lies your treasure.
21258	Joseph Campbell	When people get married because they think it's a long-time love affair, they'll be divorced very soon, because all love affairs end in disappointment. But marriage is a recognition of a spiritual identity.
21259	Joseph Campbell	Life is without meaning. You bring the meaning to it. The meaning of life is whatever you ascribe it to be. Being alive is the meaning.
21260	Joseph Campbell	When we quit thinking primarily about ourselves and our own self-preservation, we undergo a truly heroic transformation of consciousness.
21261	Joseph Campbell	The big question is whether you are going to be able to say a hearty yes to your adventure.
21262	Joseph Campbell	Your life is the fruit of your own doing. You have no one to blame but yourself.
21263	Joseph Campbell	When you make the sacrifice in marriage, you're sacrificing not to each other but to unity in a relationship.
21264	Joseph Campbell	Opportunities to find deeper powers within ourselves come when life seems most challenging.
21265	Joseph Campbell	Love is a friendship set to music.
21266	Joseph Campbell	I think the person who takes a job in order to live - that is to say, for the money - has turned himself into a slave.
21267	Joseph Campbell	Computers are like Old Testament gods; lots of rules and no mercy.
21268	Joseph Campbell	One way or another, we all have to find what best fosters the flowering of our humanity in this contemporary life, and dedicate ourselves to that.
21269	Joseph Campbell	What each must seek in his life never was on land or sea. It is something out of his own unique potentiality for experience, something that never has been and never could have been experienced by anyone else.
21270	Joseph Campbell	Myths are public dreams, dreams are private myths.
21271	Joseph Campbell	God is a metaphor for that which transcends all levels of intellectual thought. It's as simple as that.
21272	Joseph Campbell	Every religion is true one way or another. It is true when understood metaphorically. But when it gets stuck in its own metaphors, interpreting them as facts, then you are in trouble.
21273	Joseph Campbell	We're so engaged in doing things to achieve purposes of outer value that we forget the inner value, the rapture that is associated with being alive, is what it is all about.
21274	Joseph Campbell	The goal of life is to make your heartbeat match the beat of the universe, to match your nature with Nature.
21275	Joseph Campbell	I don't have to have faith, I have experience.
21276	Joseph Campbell	As a white candle In a holy place, So is the beauty Of an aged face.
22949	Kurt Vonnegut	Laughter and tears are both responses to frustration and exhaustion. I myself prefer to laugh, since there is less cleaning up to do afterward.
22950	Kurt Vonnegut	True terror is to wake up one morning and discover that your high school class is running the country.
22951	Kurt Vonnegut	Human beings will be happier - not when they cure cancer or get to Mars or eliminate racial prejudice or flush Lake Erie but when they find ways to inhabit primitive communities again. That's my utopia.
22952	Kurt Vonnegut	I want to stand as close to the edge as I can without going over. Out on the edge you see all the kinds of things you can't see from the center.
22953	Kurt Vonnegut	We are what we pretend to be, so we must be careful what we pretend to be.
22954	Kurt Vonnegut	I tell you, we are here on Earth to fart around, and don't let anybody tell you different.
22955	Kurt Vonnegut	Still and all, why bother? Here's my answer. Many people need desperately to receive this message: I feel and think much as you do, care about many of the things you care about, although most people do not care about them. You are not alone.
22956	Kurt Vonnegut	Maturity is a bitter disappointment for which no remedy exists, unless laughter could be said to remedy anything.
22957	Kurt Vonnegut	What should young people do with their lives today? Many things, obviously. But the most daring thing is to create stable communities in which the terrible disease of loneliness can be cured.
22958	Kurt Vonnegut	Here we are, trapped in the amber of the moment. There is no why.
22959	Kurt Vonnegut	Any reviewer who expresses rage and loathing for a novel is preposterous. He or she is like a person who has put on full armor and attacked a hot fudge sundae.
22960	Kurt Vonnegut	The year was 2081, and everyone was finally equal.
22961	Kurt Vonnegut	Be careful what you pretend to be because you are what you pretend to be.
22962	Kurt Vonnegut	People have to talk about something just to keep their voice boxes in working order so they'll have good voice boxes in case there's ever anything really meaningful to say.
22963	Kurt Vonnegut	The universe is a big place, perhaps the biggest.
22964	Kurt Vonnegut	About astrology and palmistry: they are good because they make people vivid and full of possibilities. They are communism at its best. Everybody has a birthday and almost everybody has a palm.
22965	Kurt Vonnegut	Who is more to be pitied, a writer bound and gagged by policemen or one living in perfect freedom who has nothing more to say?
22966	Kurt Vonnegut	I was taught that the human brain was the crowning glory of evolution so far, but I think it's a very poor scheme for survival.
22967	Kurt Vonnegut	People don't come to church for preachments, of course, but to daydream about God.
22968	Kurt Vonnegut	All this happened, more or less. The war parts, anyway, are pretty much true.
22969	Kurt Vonnegut	To whom it may concern: It is springtime. It is late afternoon.
22970	Kurt Vonnegut	If you can do a half-assed job of anything, you're a one-eyed man in a kingdom of the blind.
22971	Kurt Vonnegut	We could have saved the Earth but we were too damned cheap.
22972	Kurt Vonnegut	I really wonder what gives us the right to wreck this poor planet of ours.
22973	Kurt Vonnegut	Beware of the man who works hard to learn something, learns it, and finds himself no wiser than before.
22974	Kurt Vonnegut	Nature is ruthless when it comes to matching the quantity of life in any given place to the quantity of nourishment available.
23604	Lee Iacocca	The only rock I know that stays steady, the only institution I know that works, is the family.
23605	Lee Iacocca	In times of great stress or adversity, it's always best to keep busy, to plow your anger and your energy into something positive.
23606	Lee Iacocca	Start with good people, lay out the rules, communicate with your employees, motivate them and reward them. If you do all those things effectively, you can't miss.
23607	Lee Iacocca	Management is nothing more than motivating other people.
23608	Lee Iacocca	The speed of the boss is the speed of the team.
23609	Lee Iacocca	Motivation is everything. You can do the work of two people, but you can't be two people. Instead, you have to inspire the next guy down the line and get him to inspire his people.
23610	Lee Iacocca	The discipline of writing something down is the first step toward making it happen.
23611	Lee Iacocca	My father always used to say that when you die, if you've got five real friends, then you've had a great life.
23612	Lee Iacocca	I always go back to Harry Truman: Should we drop an atomic bomb to save 100,000 lives? That's a hell of a decision to make. Did he make that decision by himself? No, he had advisers.
23613	Lee Iacocca	In the end, all business operations can be reduced to three words: people, product, and profits.
23614	Lee Iacocca	So what do we do? Anything. Something. So long as we just don't sit there. If we screw it up, start over. Try something else. If we wait until we've satisfied all the uncertainties, it may be too late.
23615	Lee Iacocca	Apply yourself. Get all the education you can, but then, by God, do something. Don't just stand there, make it happen.
23616	Lee Iacocca	The thing that lies at the foundation of positive change, the way I see it, is service to a fellow human being.
23617	Lee Iacocca	You can have brilliant ideas, but if you can't get them across, your ideas won't get you anywhere.
23618	Lee Iacocca	In a completely rational society, the best of us would be teachers and the rest of us would have to settle for something else.
23619	Lee Iacocca	The one word that makes a good manager - decisiveness.
23620	Lee Iacocca	I've always found that the speed of the boss is the speed of the team.
23621	Lee Iacocca	I have found that being honest is the best technique I can use. Right up front, tell people what you're trying to accomplish and what you're willing to sacrifice to accomplish it.
23622	Lee Iacocca	To succeed today, you have to set priorities, decide what you stand for.
23623	Lee Iacocca	The greatest discovery of my generation is that human beings can alter their lives by altering their attitudes of mind.
23624	Lee Iacocca	We are continually faced by great opportunities brilliantly disguised as insoluble problems.
23625	Lee Iacocca	I hire people brighter than me and then I get out of their way.
23626	Lee Iacocca	The most successful businessman is the man who holds onto the old just as long as it is good, and grabs the new just as soon as it is better.
23627	Lee Iacocca	There is no substitute for accurate knowledge. Know yourself, know your business, know your men.
23628	Lee Iacocca	Any supervisor worth his salt would rather deal with people who attempt too much than with those who try too little.
23629	Lee Iacocca	People want economy and they will pay any price to get it.
24221	Lord Acton	Power corrupts, and absolute power corrupts absolutely.
24222	Lord Acton	Power tends to corrupt and absolute power corrupts absolutely.
24223	Lord Acton	And remember, where you have a concentration of power in a few hands, all too frequently men with the mentality of gangsters get control. History has proven that.
24224	Lord Acton	Liberty is not the power of doing what we like, but the right to do what we ought.
24225	Lord Acton	I'm not a driven businessman, but a driven artist. I never think about money. Beautiful things make money.
24226	Lord Acton	If some great catastrophe is not announced every morning, we feel a certain void. Nothing in the paper today, we sigh.
24227	Lord Acton	The issue which has swept down the centuries and which will have to be fought sooner or later is the people versus the banks.
24228	Lord Acton	Opinions alter, manners change, creeds rise and fall, but the moral laws are written on the table of eternity.
24229	Lord Acton	Every thing secret degenerates, even the administration of justice; nothing is safe that does not show how it can bear discussion and publicity.
24230	Lord Acton	History is not a burden on the memory but an illumination of the soul.
24231	Lord Acton	The danger is not that a particular class is unfit to govern: every class is unfit to govern.
24232	Lord Acton	Property is not the sacred right. When a rich man becomes poor it is a misfortune, it is not a moral evil. When a poor man becomes destitute, it is a moral evil, teeming with consequences and injurious to society and morality.
24233	Lord Acton	There is not a soul who does not have to beg alms of another, either a smile, a handshake, or a fond eye.
24234	Lord Acton	The one pervading evil of democracy is the tyranny of the majority, or rather of that party, not always the majority, that succeeds, by force or fraud, in carrying elections.
24235	Lord Acton	Socialism means slavery.
24236	Lord Acton	A wise person does at once, what a fool does at last. Both do the same thing; only at different times.
24237	Lord Acton	Liberty is not a means to a higher political end. It is itself the highest political end.
24238	Lord Acton	There are two things which cannot be attacked in front: ignorance and narrow-mindedness. They can only be shaken by the simple development of the contrary qualities. They will not bear discussion.
24239	Lord Acton	Machiavelli's teaching would hardly have stood the test of Parliamentary government, for public discussion demands at least the profession of good faith.
24240	Lord Acton	The long term versus the short term argument is one used by losers.
24241	Lord Acton	The science of politics is the one science that is deposited by the streams of history, like the grains of gold in the sand of a river; and the knowledge of the past, the record of truths revealed by experience, is eminently practical, as an instrument of action and a power that goes to making the future.
24242	Lord Acton	Learn as much by writing as by reading.
24243	Lord Acton	The man who prefers his country before any other duty shows the same spirit as the man who surrenders every right to the state. They both deny that right is superior to authority.
24244	Lord Acton	There is no error so monstrous that it fails to find defenders among the ablest men.
24245	Lord Acton	To be able to look back upon one's past life with satisfaction is to live twice.
24246	Lord Acton	Power tends to corrupt, and absolute power corrupts absolutely. Great men are almost always bad men.… There is no worse heresy than that the office sanctifies the holder of it.
26214	Matthew Henry	After a storm comes a calm.
26215	Matthew Henry	None so deaf as those that will not hear. None so blind as those that will not see.
26216	Matthew Henry	Eve was not taken out of Adam's head to top him, neither out of his feet to be trampled on by him, but out of his side to be equal with him, under his arm to be protected by him, and near his heart to be loved by him.
26217	Matthew Henry	It is not talking but walking that will bring us to heaven.
26218	Matthew Henry	Sanctified afflictions are spiritual promotions.
26219	Matthew Henry	Extraordinary afflictions are not always the punishment of extraordinary sins, but sometimes the trial of extraordinary graces.
26220	Matthew Henry	No attribute of God is more dreadful to sinners than His holiness.
26221	Matthew Henry	Goodness makes greatness truly valuable, and greatness make goodness much more serviceable.
26222	Matthew Henry	Whatever we have of this world in our hands, our care must be to keep it out of our hearts, lest it come between us and Christ.
