id	author	quote
30629	Rainer Maria Rilke	If your daily life seems poor, do not blame it; blame yourself, tell yourself that you are not poet enough to call forth its riches.
30630	Rainer Maria Rilke	No, no there is nothing in the world that can be imagined in advance, not the slightest thing. Everything is made up of so many unique particulars that are impossible to foresee. In imagination, we pass over them in our haste and don't notice that they're missing. But realities are slow and indescribably detailed.
30631	Rainer Maria Rilke	It is good to be solitary, for solitude is difficult; that something is difficult must be a reason the more for us to do it.
32785	Saint Augustine	The World is a book, and those who do not travel read only a page.
32786	Saint Augustine	Faith is to believe what you do not see; the reward of this faith is to see what you believe.
32787	Saint Augustine	What does love look like? It has the hands to help others. It has the feet to hasten to the poor and needy. It has eyes to see misery and want. It has the ears to hear the sighs and sorrows of men. That is what love looks like.
32788	Saint Augustine	It was pride that changed angels into devils; it is humility that makes men as angels.
32789	Saint Augustine	Men go abroad to wonder at the heights of mountains, at the huge waves of the sea, at the long courses of the rivers, at the vast compass of the ocean, at the circular motions of the stars, and they pass by themselves without wondering.
32790	Saint Augustine	Pray as though everything depended on God. Work as though everything depended on you.
32791	Saint Augustine	Love is the beauty of the soul.
32792	Saint Augustine	Do you wish to rise? Begin by descending. You plan a tower that will pierce the clouds? Lay first the foundation of humility.
32793	Saint Augustine	Do you wish to be great? Then begin by being. Do you desire to construct a vast and lofty fabric? Think first about the foundations of humility. The higher your structure is to be, the deeper must be its foundation.
32794	Saint Augustine	Since love grows within you, so beauty grows. For love is the beauty of the soul.
32795	Saint Augustine	Since you cannot do good to all, you are to pay special attention to those who, by the accidents of time, or place, or circumstances, are brought into closer connection with you.
32796	Saint Augustine	God loves each of us as if there were only one of us.
32797	Saint Augustine	Patience is the companion of wisdom.
32798	Saint Augustine	Humility is the foundation of all the other virtues hence, in the soul in which this virtue does not exist there cannot be any other virtue except in mere appearance.
32799	Saint Augustine	O Lord, help me to be pure, but not yet.
32800	Saint Augustine	This is the very perfection of a man, to find out his own imperfections.
32801	Saint Augustine	In the absence of justice, what is sovereignty but organized robbery?
32802	Saint Augustine	O Holy Spirit, descend plentifully into my heart. Enlighten the dark corners of this neglected dwelling and scatter there Thy cheerful beams.
32803	Saint Augustine	Thou hast created us for Thyself, and our heart is not quiet until it rests in Thee.
32804	Saint Augustine	He that is jealous is not in love.
32805	Saint Augustine	Will is to grace as the horse is to the rider.
32806	Saint Augustine	I have read in Plato and Cicero sayings that are wise and very beautiful; but I have never read in either of them: Come unto me all ye that labor and are heavy laden.
32807	Saint Augustine	If you believe what you like in the gospels, and reject what you don't like, it is not the gospel you believe, but yourself.
32808	Saint Augustine	If two friends ask you to judge a dispute, don't accept, because you will lose one friend; on the other hand, if two strangers come with the same request, accept because you will gain one friend.
32809	Saint Augustine	There is something in humility which strangely exalts the heart.
32810	Saint Augustine	Faith is to believe what you do not yet see; the reward for this faith is to see what you believe.
32811	Saint Augustine	We can know what God is not, but we cannot know what He is.
32812	Saint Augustine	To many, total abstinence is easier than perfect moderation.
32813	Saint Augustine	Necessity has no law.
32814	Saint Augustine	Obedience is in a way the mother of all virtues.
34193	Sigmund Freud	Being entirely honest with oneself is a good exercise.
34194	Sigmund Freud	Time spent with cats is never wasted.
34195	Sigmund Freud	I cannot think of any need in childhood as strong as the need for a father's protection.
34196	Sigmund Freud	The great question that has never been answered, and which I have not yet been able to answer, despite my thirty years of research into the feminine soul, is 'What does a woman want?'
34197	Sigmund Freud	Flowers are restful to look at. They have neither emotions nor conflicts.
34198	Sigmund Freud	The interpretation of dreams is the royal road to a knowledge of the unconscious activities of the mind.
34199	Sigmund Freud	Illusions commend themselves to us because they save us pain and allow us to enjoy pleasure instead. We must therefore accept it without complaint when they sometimes collide with a bit of reality against which they are dashed to pieces.
34200	Sigmund Freud	He that has eyes to see and ears to hear may convince himself that no mortal can keep a secret. If his lips are silent, he chatters with his fingertips; betrayal oozes out of him at every pore.
34201	Sigmund Freud	Most people do not really want freedom, because freedom involves responsibility, and most people are frightened of responsibility.
34202	Sigmund Freud	Dreams are often most profound when they seem the most crazy.
34203	Sigmund Freud	Whoever loves becomes humble. Those who love have, so to speak, pawned a part of their narcissism.
34204	Sigmund Freud	The conscious mind may be compared to a fountain playing in the sun and falling back into the great subterranean pool of subconscious from which it rises.
34205	Sigmund Freud	The voice of the intellect is a soft one, but it does not rest until it has gained a hearing.
34206	Sigmund Freud	Civilization began the first time an angry person cast a word instead of a rock.
34207	Sigmund Freud	The goal towards which the pleasure principle impels us - of becoming happy - is not attainable: yet we may not - nay, cannot - give up the efforts to come nearer to realization of it by some means or other.
34208	Sigmund Freud	We are never so defensless against suffering as when we love.
34209	Sigmund Freud	Love and work are the cornerstones of our humanness.
34210	Sigmund Freud	Neurosis is the inability to tolerate ambiguity.
34211	Sigmund Freud	The first human who hurled an insult instead of a stone was the founder of civilization.
34212	Sigmund Freud	The mind is like an iceberg, it floats with one-seventh of its bulk above water.
34213	Sigmund Freud	I have found little that is 'good' about human beings on the whole. In my experience most of them are trash, no matter whether they publicly subscribe to this or that ethical doctrine or to none at all. That is something that you cannot say aloud, or perhaps even think.
34214	Sigmund Freud	If you can't do it, give up!
34215	Sigmund Freud	Love and work... work and love, that's all there is.
34216	Sigmund Freud	Where id was, there ego shall be.
34217	Sigmund Freud	Sometimes a cigar is just a cigar.
34218	Sigmund Freud	Anatomy is destiny.
34219	Sigmund Freud	Analogies, it is true, decide nothing, but they can make one feel more at home.
34220	Sigmund Freud	One feels inclined to say that the intention that man should be “happy” is not included in the plan of “Creation.”…We are so made that we can derive intense enjoyment only from a contrast and very little from a state of things.
34221	Sigmund Freud	It might be said of psychoanalysis that if you give it your little finger it will soon have your whole hand.
34222	Sigmund Freud	The great question that has never been answered and which I have not yet been able to answer, despite my thirty years of research into the feminine soul, is “What does a woman want?”
38720	William Ralph Inge	Worry is interest paid on trouble before it comes due.
38721	William Ralph Inge	We have enslaved the rest of the animal creation, and have treated our distant cousins in fur and feathers so badly that beyond doubt, if they were able to formulate a religion, they would depict the Devil in human form.
38722	William Ralph Inge	The happiest people seem to be those who have no particular cause for being happy except that they are so.
38723	William Ralph Inge	It is useless for the sheep to pass resolutions in favor of vegetarianism, while the wolf remains of a different opinion.
38724	William Ralph Inge	A nation is a society united by a delusion about its ancestry and by common hatred of its neighbours.
38725	William Ralph Inge	The aim of education is the knowledge not of facts but of values.
38726	William Ralph Inge	No Christian can be a pessimist, for Christianity is a system of radical optimism.
38727	William Ralph Inge	A man may build himself a throne of bayonets, but he can't sit on it.
38728	William Ralph Inge	Nobody is bored when he is trying to make something that is beautiful or to discover something that is true.
38729	William Ralph Inge	True faith is belief in the reality of absolute values.
38730	William Ralph Inge	Originality is undetected plagiarism.
38731	William Ralph Inge	Prayer gives a man the opportunity of getting to know a gentleman he hardly ever meets. I do not mean his maker, but himself.
38732	William Ralph Inge	Theater is, of course, a reflection of life. Maybe we have to improve life before we can hope to improve theater.
38733	William Ralph Inge	It is astonishing with how little wisdom mankind can be governed, when that little wisdom is its own.
38734	William Ralph Inge	Events in the past may be roughly divided into those which probably never happened and those which do not matter.
38735	William Ralph Inge	Public opinion, a vulgar, impertinent, anonymous tyrant who deliberately makes life unpleasant for anyone who is not content to the average person.
38736	William Ralph Inge	Consciousness is a phase of mental life which arises in connection with the formation of new habits. When habit is formed, consciousness only interferes to spoil our performance.
38737	William Ralph Inge	Many people believe that they are attracted by God, or by Nature, when they are only repelled by man.
38738	William Ralph Inge	There are no rewards or punishments - only consequences.
38739	William Ralph Inge	The enemies of freedom do not argue; they shout and they shoot.
38740	William Ralph Inge	Every institution not only carries within it the seeds of its own dissolution, but prepares the way for its most hated rival.
38741	William Ralph Inge	I have never understood why it should be considered derogatory to the Creator to suppose that he has a sense of humour.
38742	William Ralph Inge	Literature flourishes best when it is half a trade and half an art.
38743	William Ralph Inge	To become a popular religion, it is only necessary for a superstition to enslave a philosophy.
38744	William Ralph Inge	Whoever marries the spirit of this age will find himself a widower in the next.
38745	William Ralph Inge	The effect of boredom on a large scale in history is underestimated. It is a main cause of revolutions, and would soon bring to an end all the static Utopias and the farmyard civilization of the Fabians.
38746	William Ralph Inge	Civilization is being poisoned by its own waste products.
38747	William Ralph Inge	The whole of nature, as has been said, is a conjugation of the verb to eat, in the active and passive.
38748	William Ralph Inge	Originality, I fear, is too often only undetected and frequently unconscious plagiarism.
38749	William Ralph Inge	The command “Be fruitful and multiply” [was] promulgated according to our authorities, when the population of the world consisted of two persons.
38990	Woody Allen	Sex without love is a meaningless experience, but as far as meaningless experiences go its pretty damn good.
38991	Woody Allen	The talent for being happy is appreciating and liking what you have, instead of what you don't have.
38992	Woody Allen	If you're not failing every now and again, it's a sign you're not doing anything very innovative.
38993	Woody Allen	Life is full of misery, loneliness, and suffering - and it's all over much too soon.
38994	Woody Allen	There are worse things in life than death. Have you ever spent an evening with an insurance salesman?
38995	Woody Allen	My one regret in life is that I am not someone else.
38996	Woody Allen	I failed to make the chess team because of my height.
38997	Woody Allen	Eighty percent of success is showing up.
38998	Woody Allen	To you I'm an atheist; to God, I'm the Loyal Opposition.
38999	Woody Allen	Money is better than poverty, if only for financial reasons.
39000	Woody Allen	What if everything is an illusion and nothing exists? In that case, I definitely overpaid for my carpet.
39001	Woody Allen	I am thankful for laughter, except when milk comes out of my nose.
39002	Woody Allen	Tradition is the illusion of permanance.
39003	Woody Allen	I'm such a good lover because I practice a lot on my own.
39004	Woody Allen	I don't want to achieve immortality through my work. I want to achieve it through not dying.
39005	Woody Allen	It seemed the world was divided into good and bad people. The good ones slept better while the bad ones seemed to enjoy the waking hours much more.
39006	Woody Allen	I believe there is something out there watching us. Unfortunately, it's the government.
39007	Woody Allen	In California, they don't throw their garbage away - they make it into TV shows.
39008	Woody Allen	What if nothing exists and we're all in somebody's dream?
39009	Woody Allen	I am not afraid of death, I just don't want to be there when it happens.
39010	Woody Allen	Time is nature's way of keeping everything from happening at once.
39011	Woody Allen	Seventy percent of success in life is showing up.
39012	Woody Allen	If only God would give me some clear sign! Like making a large deposit in my name at a Swiss bank.
39013	Woody Allen	Life doesn't imitate art, it imitates bad television.
39014	Woody Allen	I don't believe in the after life, although I am bringing a change of underwear.
39015	Woody Allen	The chief problem about death, incidentally, is the fear that there may be no afterlife.… Also, there is the fear that there is an afterlife but no one will know where it's being held.
39016	Woody Allen	I don't want to achieve immortality through my work.… I want to achieve it through not dying.
39017	Woody Allen	More than any other time in history, mankind faces a crossroads. One path leads to despair and utter hopelessness. The other, to total extinction. Let us pray we have the wisdom to choose correctly.
39018	Woody Allen	The lion and the calf shall lie down together but the calf won't get much sleep.
39019	Woody Allen	Is sex dirty? Only if it's done right.
3236	Arthur Conan Doyle	There is nothing more deceptive than an obvious fact.
3237	Arthur Conan Doyle	It has long been an axiom of mine that the little things are infinitely the most important.
