id	author	quote
11173	Enid Bagnold	The pleasure of one's effect on other people still exists in age - what's called making a hit. But the hit is much rarer and made of different stuff.
11174	Enid Bagnold	The theatre is a gross art, built in sweeps and over-emphasis. Compromise is its second name.
11597	Ernie Isley	My first gig was in Philadelphia and I played the drums for my older brothers. That same night, I also played drums for Martha and the Vandellas. Ah, the fond memories of being 14.
11598	Ernie Isley	You get to the point in life where you realize you have to roll up your sleeves, deal with the consequences of what happens, and carry your own weight.
11599	Ernie Isley	The muse of music isn't just from Greek mythology, but living in people like the Beatles, Chuck Berry, Anita Baker, Aretha Franklin.
11600	Ernie Isley	Playing guitar is not a beauty contest.
11601	Ernie Isley	Don't believe everything you hear on the street.
11602	Ernie Isley	I got my first guitar in October of 1968. I'm self-taught.
11603	Ernie Isley	There was a lot of music in our home. Mom played piano in church and gave piano lessons.
11604	Ernie Isley	It's no surprise to me or the other Isley brothers that I can sing, because I used to sing all the time in practice. The surprise is that somebody else likes it.
11956	Fawn Hall	The press was all over to get a picture of me. It got to the point where they were all over my house, following me to work... Then Tom Brokaw and everybody else was doing stories, 'A star is born.'
11957	Fawn Hall	I was very happy being a secretary. I loved working for the government. I was very happy with my life.
11958	Fawn Hall	I felt uneasy, but sometimes, like I said before, I believed in Col. North and there was a very solid and very valid reason that he must have been doing this.
11959	Fawn Hall	I wasn't interested in exploiting myself.
11960	Fawn Hall	And sometimes you have to go above the written law, I believe.
11961	Fawn Hall	I did not know many of the details relevant to the Iran and contra initiatives.
11962	Fawn Hall	I think Col. North is first a U.S. citizen and he has the same rights as you yourself do, sir.
11963	Fawn Hall	We shred every day.
12548	Frantz Fanon	However painful it may be for me to accept this conclusion, I am obliged to state it: for the black man there is only one destiny. And it is white.
12549	Frantz Fanon	He who is reluctant to recognize me opposes me.
12550	Frantz Fanon	I ascribe a basic importance to the phenomenon of language. To speak means to be in a position to use a certain syntax, to grasp the morphology of this or that language, but it means above all to assume a culture, to support the weight of a civilization.
12551	Frantz Fanon	There is a point at which methods devour themselves.
12552	Frantz Fanon	Fervor is the weapon of choice of the impotent.
12553	Frantz Fanon	For the black man there is only one destiny. And it is white.
12554	Frantz Fanon	Violence is man re-creating himself.
12555	Frantz Fanon	When people like me, they tell me it is in spite of my color. When they dislike me, they point out that it is not because of my color.
12910	Gabriela Isler	As a queen, I speak about unity and respect. I think that is the most important thing.
12911	Gabriela Isler	I always work on my abs, every single day. As Miss Universe, exercising your abdominal muscles is mandatory!
12912	Gabriela Isler	I always make my favorite pancakes with milk, and I also add some fruit - like a banana or apple with some cinnamon sprinkled on top. I also sometimes put peanut butter on my pancakes!
12913	Gabriela Isler	I would like to show that I have a heart, that I am a human being and I have feelings. And to be this kind of role model, not only for beauty pageants but also for life.
12914	Gabriela Isler	An egg white omelet with vegetables is one of my favorite breakfasts.
12915	Gabriela Isler	I have a very balanced posture about the political situation in my country.
12916	Gabriela Isler	I love to eat cucumber sticks with yogurt. It's a great snack to have at home, especially when I'm having house guests.
12917	Gabriela Isler	I think the Miss Universe title not only gives me the opportunity to become a role model for Latina girls around the world, but to show that beauty isn't just about the outside.
13047	Garik Israelian	The one way to discover about aliens is to tune your radio telescope and listen to the signals.
13048	Garik Israelian	Connection between life and radioactive nuclei is straightforward. No life without tectonic activity, without volcanic activity. And we know very well that geothermal energy is mostly produced by decay of uranium, thorium, and potassium.
13049	Garik Israelian	When discs form around stars, there is interaction of angular momentum between disc, planets and parent star, and this interaction affects the rotation of the parent star, and that will affect the lithium abundance.
13050	Garik Israelian	Let me mention that not all sun-like stars host planets - perhaps about 30% of them are planet-builders. It's not so easy to form a planet!
13051	Garik Israelian	I have no doubt that Brian May would have had a brilliant career in science had he completed his Ph.D. in 1971.
13052	Garik Israelian	It's not very fun to do spectroscopy.
13053	Garik Israelian	Spectroscopy can probably answer the question, 'Is there anybody out there?' Are we alone?
13054	Garik Israelian	There are many unidentified bands in the spectra of stars. Wide bands are produced by some complex molecules in the interstellar space.
13377	George Canning	Here's to the pilot that weathered the storm.
13378	George Canning	I can prove anything by statistics except the truth.
13379	George Canning	Indecision and delays are the parents of failure.
13380	George Canning	But of all plagues, good Heaven, thy wrath can send, Save me, oh, save me, from the candid friend!
13381	George Canning	A steady patriot of the world alone, The friend of every country but his own.
13382	George Canning	I called the New World into existence, to redress the balance of the Old.
13383	George Canning	In matters of commerce the fault of the Dutch Is offering too little and asking too much. The French are with equal advantage content, So we clap on Dutch bottoms just twenty per cent.
13384	George Canning	Give me the avowed, erect and manly foe; Firm I can meet, perhaps return the blow; But of all plagues, good Heaven, thy wrath can send, Save me, oh, save me, from the candid friend.
13578	George Jackson	Patience has its limits. Take it too far, and it's cowardice.
13579	George Jackson	But now with the living conditions deteriorating, and with the sure knowledge that we are slated for destruction, we have been transformed into an implacable army of liberation.
13580	George Jackson	Most of today's black convicts have come to understand that they are the most abused victims of an unrighteous order.
13581	George Jackson	Up until now, the prospect of parole has kept us from confronting our captors with any real determination.
13582	George Jackson	They have learned that resistance is actually possible. The holds are beginning to slip away.
13583	George Jackson	Very few men imprisoned for economic crimes or even crimes of passion against the oppressor feel that they are really guilty.
13584	George Jackson	The savage repression of blacks, which can be estimated by reading the obituary columns of the nation's dailies, Fred Hampton, etc., has not failed to register on the black inmates.
13585	George Jackson	What the Super Bowl did for us was give us a sense of urgency.
13867	Georges Jacques Danton	We must dare, and dare again, and go on daring.
13868	Georges Jacques Danton	Audacity, more audacity, always audacity.
13869	Georges Jacques Danton	In revolutions authority remains with the greatest scoundrels.
13870	Georges Jacques Danton	Show my head to the people, it is worth seeing.
13871	Georges Jacques Danton	The tocsin you hear today is not an alarm but an alert: it sounds the charge against our enemies.
13872	Georges Jacques Danton	At last I perceive that in revolutions the supreme power rests with the most abandoned.
13873	Georges Jacques Danton	In order to conquer, what we need is to dare, still to dare, and always to dare.
13874	Georges Jacques Danton	Audacity, more audacity, and always audacity!
15870	Howard Bach	We do the majority of what most athletes do. For example, as a badminton player, you have to be able to run a long distance and sprint. We do weights three times a week.
15871	Howard Bach	If it's not televised, there's no way Americans will know about competitive badminton. All they know is the back-yard thing.
15872	Howard Bach	Badminton is not popular in the U.S. because I think the mentality of badminton has to change.
15873	Howard Bach	Don Chew is the owner of the Orange County Badminton Club, the location where I train. He played badminton when he was young and always had the passion for it. He never made it at the international level, but he wanted to give back to the sport. The majority of the elite players train at Orange County Badminton Club.
15874	Howard Bach	Coming in as a veteran, I'd like to finish with a gold medal.
15875	Howard Bach	One thing I always tell people. If you want to be gold medalist, you partner one.
15876	Howard Bach	When I'm on the court, I'm a follower.
15877	Howard Bach	Badminton in Beijing is huge - it's one of their top three sports.
16216	Ina May Gaskin	I know of no country in the world that has passed a law specifically denying a woman's right to choose where she intends to give birth.
16217	Ina May Gaskin	If birth matters, midwives matter. In Europe, there are hospitals where the cesarean rate is less than 10%, and you'll find midwives in these hospitals, you'll see a lot less re-admissions with infections and complications, and you'll see a lot less injury to mothers.
16218	Ina May Gaskin	It's very rare to see an undisturbed birth in a modern U.S. teaching hospital, but when you see a woman who isn't frightened, who's giving birth without interference, you stand back in awe and realize how little needed you are except in the rare circumstance.
16219	Ina May Gaskin	I had to learn not to let anyone push me around, to be brave and to say things I knew might make people mad.
16220	Ina May Gaskin	I dreaded having a boring life when I grew up. And I certainly can't complain about being bored.
16221	Ina May Gaskin	It's good to laugh at times that feel inappropriate.
16222	Ina May Gaskin	We midwives and physicians have a lot to teach each other.
16223	Ina May Gaskin	The best a health care system can do is to equip itself to meet the needs of each individual woman and birth. Those needs run the gamut from undisturbed home birth to planned cesarean section.
16623	JWoww	I used to sit on the couch, and I could go through a pound of Brie cheese and a movie. I was like, 'That's enough,' because it feels like a bowling ball in your stomach.
16624	JWoww	I don't follow trends. I set my own and I go for the extreme.
16625	JWoww	I graduated from college with a 3.92 GPA with a degree in computer programming and a BFA in fine arts and animation. My first job was painting a mural in the Grimaldi's in Queens.
16626	JWoww	I eat junk food, cheesecake, cheese, pizza - but just lower amounts of it.
