id	author	quote
39179	Zaha Hadid	I have always appreciated designers who dare to reinterpret fabrics and proportions, so I follow the Japanese and Belgian designers. The pieces are so animated. When they lie still, they are one thing, but once you stand them up or wear them, they become something else.
39194	Zig Ziglar	Positive thinking will let you do everything better than negative thinking will.
39195	Zig Ziglar	Your attitude, not your aptitude, will determine your altitude.
39196	Zig Ziglar	People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.
39197	Zig Ziglar	You can make positive deposits in your own economy every day by reading and listening to powerful, positive, life-changing content and by associating with encouraging and hope-building people.
39198	Zig Ziglar	You were born to win, but to be a winner, you must plan to win, prepare to win, and expect to win.
39199	Zig Ziglar	Positive thinking will let you use the ability which you have, and that is awesome.
39200	Zig Ziglar	Be grateful for what you have and stop complaining - it bores everybody else, does you no good, and doesn't solve any problems.
39201	Zig Ziglar	The foundation stones for a balanced success are honesty, character, integrity, faith, love and loyalty.
39202	Zig Ziglar	When you encourage others, you in the process are encouraged because you're making a commitment and difference in that person's life. Encouragement really does make a difference.
39203	Zig Ziglar	With integrity, you have nothing to fear, since you have nothing to hide. With integrity, you will do the right thing, so you will have no guilt.
39204	Zig Ziglar	You don't have to be great to start, but you have to start to be great.
39205	Zig Ziglar	Honesty and integrity are absolutely essential for success in life - all areas of life. The really good news is that anyone can develop both honesty and integrity.
39206	Zig Ziglar	It was character that got us out of bed, commitment that moved us into action, and discipline that enabled us to follow through.
39207	Zig Ziglar	Honesty and integrity are by far the most important assets of an entrepreneur.
39208	Zig Ziglar	I have always said that everyone is in sales. Maybe you don't hold the title of salesperson, but if the business you are in requires you to deal with people, you, my friend, are in sales.
39209	Zig Ziglar	You can have everything in life you want, if you will just help other people get what they want.
39210	Zig Ziglar	Research indicates that employees have three prime needs: Interesting work, recognition for doing a good job, and being let in on things that are going on in the company.
39211	Zig Ziglar	Outstanding people have one thing in common: An absolute sense of mission.
39212	Zig Ziglar	I believe that being successful means having a balance of success stories across the many areas of your life. You can't truly be considered successful in your business life if your home life is in shambles.
39213	Zig Ziglar	Expect the best. Prepare for the worst. Capitalize on what comes.
39214	Zig Ziglar	Sometimes adversity is what you need to face in order to become successful.
39215	Zig Ziglar	Gratitude is the healthiest of all human emotions. The more you express gratitude for what you have, the more likely you will have even more to express gratitude for.
39216	Zig Ziglar	People are basically the same the world over. Everybody wants the same things - to be happy, to be healthy, to be at least reasonably prosperous, and to be secure. They want friends, peace of mind, good family relationships, and hope that tomorrow is going to be even better than today.
39217	Zig Ziglar	Time can be an ally or an enemy. What it becomes depends entirely upon you, your goals, and your determination to use every available minute.
39218	Zig Ziglar	When you catch a glimpse of your potential, that's when passion is born.
39219	Zora Neale Hurston	Love makes your soul crawl out from its hiding place.
39220	Zora Neale Hurston	It seems to me that trying to live without friends is like milking a bear to get cream for your morning coffee. It is a whole lot of trouble, and then not worth much after you get it.
39221	Zora Neale Hurston	Research is formalized curiosity. It is poking and prying with a purpose.
39222	Zora Neale Hurston	Sometimes, I feel discriminated against, but it does not make me angry. It merely astonishes me. How can any deny themselves the pleasure of my company? It's beyond me.
39223	Zora Neale Hurston	A thing is mighty big when time and distance cannot shrink it.
39224	Zora Neale Hurston	If you want that good feeling that comes from doing things for other folks then you have to pay for it in abuse and misunderstanding.
39225	Zora Neale Hurston	Those that don't got it, can't show it. Those that got it, can't hide it.
39226	Zora Neale Hurston	There are years that ask questions and years that answer.
39227	Zora Neale Hurston	It would be against all nature for all the Negroes to be either at the bottom, top, or in between. We will go where the internal drive carries us like everybody else. It is up to the individual.
39228	Zora Neale Hurston	It seems that fighting is a game where everybody is the loser.
39229	Zora Neale Hurston	Grab the broom of anger and drive off the beast of fear.
39230	Zora Neale Hurston	No matter how far a person can go the horizon is still way beyond you.
39231	Zora Neale Hurston	Gods always behave like the people who make them.
39232	Zora Neale Hurston	It's a funny thing, the less people have to live for, the less nerve they have to risk losing nothing.
39233	Zora Neale Hurston	The man who interprets Nature is always held in great honor.
39234	Zora Neale Hurston	I have been in Sorrow's kitchen and licked out all the pots. Then I have stood on the peaky mountain wrapped in rainbows, with a harp and sword in my hands.
39235	Zora Neale Hurston	Mama exhorted her children at every opportunity to 'jump at the sun.' We might not land on the sun, but at least we would get off the ground.
39236	Zora Neale Hurston	The present was an egg laid by the past that had the future inside its shell.
39237	Zora Neale Hurston	Love, I find, is like singing. Everybody can do enough to satisfy themselves, though it may not impress the neighbors as being very much.
39238	Zora Neale Hurston	I do not weep at the world I am too busy sharpening my oyster knife.
39239	Zora Neale Hurston	I did not just fall in love. I made a parachute jump.
39240	Zora Neale Hurston	Nothing that God ever made is the same thing to more than one person. That is natural.
39241	Zora Neale Hurston	Ships at a distance have every man's wish on board.
39242	Zora Neale Hurston	The Haitian people are gentle and lovable except for their enormous and unconscious cruelty.
39243	Zora Neale Hurston	When a man keeps beating me to the draw mentally, he begins to get glamorous.
39244	Zsa Zsa Gabor	Being jealous of a beautiful woman is not going to make you more beautiful.
39245	Zsa Zsa Gabor	I am a marvelous housekeeper. Every time I leave a man I keep his house.
39246	Zsa Zsa Gabor	A man in love is incomplete until he has married. Then he's finished.
39247	Zsa Zsa Gabor	Macho does not prove mucho.
39248	Zsa Zsa Gabor	Getting divorced just because you don't love a man is almost as silly as getting married just because you do.
39249	Zsa Zsa Gabor	I want a man who's kind and understanding. Is that too much to ask of a millionaire?
39250	Zsa Zsa Gabor	The only way to learn a language properly, in fact, is to marry a man of that nationality. You get what they call in Europe a 'sleeping dictionary.' Of course, I have only been married five times, and I speak seven languages. I'm still trying to remember where I picked up the other two.
39251	Zsa Zsa Gabor	You never really know a man until you have divorced him.
39252	Zsa Zsa Gabor	Husbands are like fires - they go out when unattended.
39253	Zsa Zsa Gabor	When I'm alone, I can sleep crossways in bed without an argument.
39254	Zsa Zsa Gabor	I believe in large families: every woman should have at least three husbands.
39255	Zsa Zsa Gabor	I call everyone 'Darling' because I can't remember their names.
39256	Zsa Zsa Gabor	I never hated a man enough to give him diamonds back.
39257	Zsa Zsa Gabor	How many husbands have I had? You mean apart from my own?
39258	Zsa Zsa Gabor	One of my theories is that men love with their eyes; women love with their ears.
39259	Zsa Zsa Gabor	I don't remember anybody's name. How do you think the 'dahling' thing got started?
39260	Zsa Zsa Gabor	To be loved is a strength. To love is a weakness.
39261	Zsa Zsa Gabor	To a smart girl men are no problem - they're the answer.
39262	Zsa Zsa Gabor	I pay all my own bills... I want to choose the man. I do not permit men to choose me.
39263	Zsa Zsa Gabor	We were both in love with him. I fell out of love with him, but he didn't.
39264	Zsa Zsa Gabor	I know nothing about sex, because I was always married.
39265	Zsa Zsa Gabor	Conrad Hilton was very generous to me in the divorce settlement. He gave me 5000 Gideon Bibles.
39266	Zsa Zsa Gabor	The women's movement hasn't changed my sex life. It wouldn't dare.
39267	Zsa Zsa Gabor	I always liked parties. You meet people; you can have fun.
39268	Zsa Zsa Gabor	I love to put on diamonds and beautiful evening gowns and make my girl-friends upset.
130	Abdullah Ahmad Badawi	We have followed a path of moderation, development is our priority, national unity, good community relations, Muslims and non Muslims, this is what has given us the advantage.
131	Abdullah Ahmad Badawi	It must be a balance in everything we do, not too much of everything, keep it simple, not complicated.
132	Abdullah Ahmad Badawi	We go fish, we also catch fighting fish, looking for birds and it was for kampong people, the paddy field was our the play field for the children.
133	Abdullah Ahmad Badawi	I just picked up golf, it was good, give me a chance to play golf.
134	Abdullah Ahmad Badawi	As a child, the paddy field was my playground.
135	Abdullah Ahmad Badawi	Sometimes children do forget their filial responsibilities.
136	Abdullah Ahmad Badawi	So I went to English school, secondary English school, so forget going to Mecca for my religious education.
137	Abdullah Ahmad Badawi	So when I had to make a decision whether I would like to do honors degree course in Islamic studies and Malay studies too, so I thought Islamic studies would be good.
138	Abdullah Ahmad Badawi	But I have always said that it's important we must make sure that justice is at all time be maintained.
139	Abdullah Ahmad Badawi	I am quite a spendthrift but just being careful because my family was not rich, was not a rich family.
140	Abdullah Ahmad Badawi	I have always been interested in politics. I was in the student union before, very active.
141	Abdullah Ahmad Badawi	I will be happy with certainly when the corruption index improve.
142	Abdullah Ahmad Badawi	Of course education becomes very very important and that's for our human resource development.
143	Abdullah Ahmad Badawi	Very old fashioned to say that they will be well behaved but I think it's very important.
144	Abdullah Ahmad Badawi	We have now recently launched the national integrity plan.
145	Abdullah Ahmad Badawi	Well, there are other aspects, I still command very good support in the party.
146	Abdullah Ahmad Badawi	You can't have too much of everything, you must have a balance, that's very important.
147	Abdullah Ahmad Badawi	I, talking about my children, of course I wanted them to succeed in life, they have to choose whatever job or occupation that they want, I will not try to influence.
148	Abdullah Ahmad Badawi	When she was in United States, we maintained contact, we talked to each other on the phone, almost every night. And there was one occasion I tried to fix this video conferencing but somehow it did not come out very well enough so better to talk on the phone.
149	Abdullah Ahmad Badawi	I always said that you can use the same vehicle although the driver will change, or the same vehicle to go for the race. It's a different driver, this is exactly what's happening to the cabinet.
150	Abdullah Ahmad Badawi	I believe it is an important project, it makes the cost of doing business lower and they will make us more competitive at the same time, it will also provide some satisfaction to the people who demand services for them of the quality they want and also quickly.
151	Abdullah Ahmad Badawi	The idea is that they wouldn't want to deal with militant Islam but an Islam and Muslims who are committed to progress, committed to development, who like peace and are moderate in their ways. So that's what we are doing here.
152	Abdullah Ahmad Badawi	We have also set up the national institute for ethics. This institute and also the implementation of the national integrity plan, that will certainly do the follow up that is necessary for this.
153	Abdullah Ahmad Badawi	We have been given a role to play. We have been asked to provide, to give lectures on the role of Islamic development and the way we do it here, so the people who are Muslims there would understand what the role of Islam is.
3678	Barbara de Angelis	Love is a force more formidable than any other. It is invisible - it cannot be seen or measured, yet it is powerful enough to transform you in a moment, and offer you more joy than any material possession could.
3679	Barbara de Angelis	The real act of marriage takes place in the heart, not in the ballroom or church or synagogue. It's a choice you make - not just on your wedding day, but over and over again - and that choice is reflected in the way you treat your husband or wife.
3680	Barbara de Angelis	The more connections you and your lover make, not just between your bodies, but between your minds, your hearts, and your souls, the more you will strengthen the fabric of your relationship, and the more real moments you will experience together.
3681	Barbara de Angelis	You never lose by loving. You always lose by holding back.
3682	Barbara de Angelis	Love and kindness are never wasted. They always make a difference. They bless the one who receives them, and they bless you, the giver.
3683	Barbara de Angelis	Women need real moments of solitude and self-reflection to balance out how much of ourselves we give away.
3684	Barbara de Angelis	Love's greatest gift is its ability to make everything it touches sacred.
